,Broader,parentterm,Year,InitialN,InitialCount,ReplicationN,ReplicationCount,InitialAssociationSum
280,Asian,Lipid or lipoprotein measurement,2010,5.33555673899589,17.647058823529413,19.926253405038498,30.76923076923077,19.06474820143885
281,Asian,Liver enzyme measurement,2010,,,,,64.44444444444444
282,Asian,Inflammatory measurement,2010,90.74568949738259,50.0,74.2083897158322,33.33333333333333,75.0
283,Asian,Biological process,2010,0.046721617846674404,4.3478260869565215,0.0,0.0,6.593406593406594
284,Asian,Immune system disorder,2010,11.464640583760286,19.230769230769234,37.60424564063685,26.08695652173913,5.641025641025641
285,Asian,Response to drug,2010,23.273044236217043,25.0,20.18348623853211,41.66666666666667,6.532663316582915
286,Asian,Other trait,2010,2.1635694407038333,23.52941176470588,5.494550790588779,35.714285714285715,5.47945205479452
287,Asian,Body measurement,2010,5.768030247706098,20.0,0.6515378037358712,6.666666666666667,15.479876160990713
288,African,All,2010,0.4270955331238508,2.5742574257425743,0.5484585948260915,1.6181229773462782,1.7590618336886994
289,African,Other measurement,2010,0.5131845173848298,2.4193548387096775,0.714401302738444,2.8169014084507045,2.2104332449160036
290,African,Cardiovascular measurement,2010,0.0,0.0,0.0,0.0,0.0
291,African,Neurological disorder,2010,0.005011254442268261,1.3157894736842104,0.0,0.0,0.0
292,African,Digestive system disorder,2010,0.5568837013078329,6.666666666666667,0.0,0.0,1.4184397163120568
293,African,Cancer,2010,0.019631034702761594,1.9230769230769231,0.010159316555068113,2.7027027027027026,0.46511627906976744
294,African,Cardiovascular disease,2010,0.3905857109330472,4.545454545454546,0.0,0.0,13.253012048192772
295,African,Metabolic disorder,2010,0.0,0.0,0.0,0.0,0.0
296,African,Other disease,2010,2.5863756578215025,4.545454545454546,2.9490408081908077,3.125,10.309278350515463
297,African,Hematological measurement,2010,0.0,0.0,0.0,0.0,0.0
298,African,Lipid or lipoprotein measurement,2010,0.0,0.0,0.0,0.0,0.0
299,African,Liver enzyme measurement,2010,,,,,0.0
300,African,Inflammatory measurement,2010,0.0,0.0,0.0,0.0,0.0
301,African,Biological process,2010,0.11114826982472016,4.3478260869565215,0.0,0.0,0.0
302,African,Immune system disorder,2010,1.3381074367334265,3.8461538461538463,0.0,0.0,3.076923076923077
303,African,Response to drug,2010,0.2905498656206872,4.166666666666666,0.5712307425999654,8.333333333333332,0.5025125628140703
304,African,Other trait,2010,0.0,0.0,0.0,0.0,0.0
305,African,Body measurement,2010,0.2798619536154725,5.0,0.0,0.0,0.0
306,Other/Mixed,All,2010,1.8872191291398641,5.148514851485149,1.0453445399431,7.119741100323624,3.544776119402985
307,Other/Mixed,Other measurement,2010,1.1386944638564576,2.4193548387096775,0.2232716252657928,2.8169014084507045,0.618921308576481
308,Other/Mixed,Cardiovascular measurement,2010,0.0,0.0,0.0,0.0,0.0
309,Other/Mixed,Neurological disorder,2010,11.731346649349998,10.526315789473683,2.1728804667616637,12.121212121212121,9.836065573770492
310,Other/Mixed,Digestive system disorder,2010,0.49782027844185067,13.333333333333334,1.076723154851884,22.22222222222222,1.4184397163120568
311,Other/Mixed,Cancer,2010,0.2041627609087206,5.769230769230769,0.06896020934349265,5.405405405405405,2.3255813953488373
312,Other/Mixed,Cardiovascular disease,2010,2.089549736815637,4.545454545454546,12.631199778331947,19.047619047619047,2.4096385542168677
313,Other/Mixed,Metabolic disorder,2010,0.0,0.0,7.999203031432292,10.0,0.0
314,Other/Mixed,Other disease,2010,10.167780468986907,4.545454545454546,4.954933055898568,9.375,5.154639175257731
315,Other/Mixed,Hematological measurement,2010,0.0,0.0,0.0,0.0,0.0
316,Other/Mixed,Lipid or lipoprotein measurement,2010,0.0,0.0,0.0,0.0,0.0
317,Other/Mixed,Liver enzyme measurement,2010,,,,,0.0
318,Other/Mixed,Inflammatory measurement,2010,0.0,0.0,0.0,0.0,0.0
319,Other/Mixed,Biological process,2010,0.7259063993862255,8.695652173913043,0.0,0.0,11.538461538461538
320,Other/Mixed,Immune system disorder,2010,0.0,0.0,0.0,0.0,0.0
321,Other/Mixed,Response to drug,2010,12.638919154499892,20.833333333333336,0.08655011251514627,8.333333333333332,25.125628140703515
322,Other/Mixed,Other trait,2010,0.0,0.0,1.4583436381922805,7.142857142857142,0.0
323,Other/Mixed,Body measurement,2010,0.0,0.0,0.7254175368380638,13.333333333333334,0.0
324,European,All,2011,81.78990387728858,62.21864951768489,79.40288933662615,58.18181818181818,64.17610062893083
325,European,Other measurement,2011,81.50322768341238,67.2,78.85725901185708,68.42105263157895,73.24364723467862
326,European,Cardiovascular measurement,2011,82.4442301315493,68.0,64.95815348984102,56.25,66.85393258426966
327,European,Neurological disorder,2011,88.254780461113,68.35443037974683,88.03415659143879,71.42857142857143,70.88305489260142
328,European,Digestive system disorder,2011,70.08360704687966,46.666666666666664,60.63841915257457,50.0,61.53846153846154
329,European,Cancer,2011,86.79660742986279,70.83333333333334,61.48607269853813,55.769230769230774,76.28865979381443
330,European,Cardiovascular disease,2011,89.20322723275721,69.23076923076923,91.12832528411356,66.66666666666666,81.63265306122449
331,European,Metabolic disorder,2011,70.83879380173725,47.22222222222222,48.504282177213135,45.45454545454545,42.4812030075188
332,European,Other disease,2011,77.4791157583679,56.14035087719298,56.327974833917104,45.94594594594595,60.95890410958904
333,European,Hematological measurement,2011,78.67156598871907,50.0,73.94453731087395,57.14285714285714,63.78378378378379
334,European,Lipid or lipoprotein measurement,2011,77.60653157584105,67.85714285714286,11.006011589352669,30.76923076923077,69.16299559471366
335,European,Liver enzyme measurement,2011,78.59242977273185,62.5,3.3606765865445762,50.0,54.90196078431373
336,European,Inflammatory measurement,2011,78.40225991726132,46.666666666666664,68.37847164530105,50.0,48.92086330935252
337,European,Biological process,2011,93.35696057469374,83.33333333333334,85.99933646144366,73.33333333333333,82.66666666666667
338,European,Immune system disorder,2011,87.32761936157354,54.83870967741935,61.102240535668294,40.0,75.27173913043478
339,European,Response to drug,2011,69.166184134337,50.0,66.59020375118068,68.75,35.24229074889868
340,European,Other trait,2011,74.23163703106187,48.275862068965516,41.39025181460606,46.666666666666664,41.70854271356784
341,European,Body measurement,2011,47.90187752935713,55.55555555555556,42.44164307462208,33.33333333333333,41.891891891891895
342,Hispanic or Latin American,All,2011,0.233645724435892,1.4469453376205788,1.702913941483046,2.5974025974025974,0.4025157232704402
343,Hispanic or Latin American,Other measurement,2011,0.44707433335571245,3.2,0.4252963148472999,2.631578947368421,0.29895366218236175
344,Hispanic or Latin American,Cardiovascular measurement,2011,0.0,0.0,0.0,0.0,0.0
345,Hispanic or Latin American,Neurological disorder,2011,0.0,0.0,0.09045524088576888,2.0408163265306123,0.0
346,Hispanic or Latin American,Digestive system disorder,2011,0.29561063003881755,6.666666666666667,0.0,0.0,2.564102564102564
347,Hispanic or Latin American,Cancer,2011,0.0,0.0,0.0,0.0,0.0
348,Hispanic or Latin American,Cardiovascular disease,2011,0.0,0.0,0.0,0.0,0.0
349,Hispanic or Latin American,Metabolic disorder,2011,1.2700116563164723,5.555555555555555,0.7596008326616761,9.090909090909092,2.2556390977443606
350,Hispanic or Latin American,Other disease,2011,0.8720494712425155,1.7543859649122806,3.3527585310267822,8.108108108108109,2.3972602739726026
351,Hispanic or Latin American,Hematological measurement,2011,0.0,0.0,3.8050233594788048,14.285714285714285,0.0
352,Hispanic or Latin American,Lipid or lipoprotein measurement,2011,0.024788510722014555,3.571428571428571,1.1178767314306963,7.6923076923076925,0.0
353,Hispanic or Latin American,Liver enzyme measurement,2011,0.0,0.0,0.0,0.0,0.0
354,Hispanic or Latin American,Inflammatory measurement,2011,0.0,0.0,4.538541174064749,12.5,0.0
355,Hispanic or Latin American,Biological process,2011,0.0,0.0,0.0,0.0,0.0
356,Hispanic or Latin American,Immune system disorder,2011,0.0,0.0,0.0,0.0,0.0
357,Hispanic or Latin American,Response to drug,2011,0.0,0.0,0.0,0.0,0.0
358,Hispanic or Latin American,Other trait,2011,0.0,0.0,0.0,0.0,0.0
359,Hispanic or Latin American,Body measurement,2011,0.0,0.0,0.0,0.0,0.0
360,African American or Afro-Caribbean,All,2011,4.619302254581788,8.842443729903538,1.5921219983621746,7.2727272727272725,9.333333333333334
361,African American or Afro-Caribbean,Other measurement,2011,6.89104813754631,10.4,6.562725310465186,9.210526315789473,9.417040358744394
362,African American or Afro-Caribbean,Cardiovascular measurement,2011,4.005204259595354,16.0,4.18333508790399,12.5,13.48314606741573
363,African American or Afro-Caribbean,Neurological disorder,2011,1.0275218503675,7.59493670886076,0.6747355049804482,4.081632653061225,11.217183770883054
364,African American or Afro-Caribbean,Digestive system disorder,2011,0.6001791579575992,6.666666666666667,0.0,0.0,2.564102564102564
365,African American or Afro-Caribbean,Cancer,2011,3.191284961862559,4.166666666666666,0.9428091663374161,3.8461538461538463,1.0309278350515463
366,African American or Afro-Caribbean,Cardiovascular disease,2011,4.190285512725611,10.256410256410255,3.0190835957583912,11.11111111111111,5.612244897959184
367,African American or Afro-Caribbean,Metabolic disorder,2011,5.688545858056358,8.333333333333332,2.4092682898544,18.181818181818183,3.007518796992481
368,African American or Afro-Caribbean,Other disease,2011,2.1501598929569607,5.263157894736842,1.8487077909828336,8.108108108108109,11.301369863013697
369,African American or Afro-Caribbean,Hematological measurement,2011,13.12831074808279,16.666666666666664,0.0,0.0,7.027027027027027
370,African American or Afro-Caribbean,Lipid or lipoprotein measurement,2011,6.076726342710997,10.714285714285714,6.284280003718509,15.384615384615385,15.418502202643172
371,African American or Afro-Caribbean,Liver enzyme measurement,2011,0.0,0.0,0.0,0.0,0.0
372,African American or Afro-Caribbean,Inflammatory measurement,2011,12.385364090343137,26.666666666666668,0.0,0.0,31.654676258992804
373,African American or Afro-Caribbean,Biological process,2011,0.0,0.0,2.1580801617770193,6.666666666666667,0.0
374,African American or Afro-Caribbean,Immune system disorder,2011,0.0,0.0,0.0,0.0,0.0
375,African American or Afro-Caribbean,Response to drug,2011,3.343949044585987,8.823529411764707,0.0,0.0,9.691629955947137
376,African American or Afro-Caribbean,Other trait,2011,3.0512397853610636,17.24137931034483,1.0025951907870727,6.666666666666667,29.145728643216078
377,African American or Afro-Caribbean,Body measurement,2011,16.36037948649904,22.22222222222222,54.709951391485504,50.0,13.513513513513514
378,Asian,All,2011,11.829569529378023,20.739549839228296,15.70827158875944,23.896103896103895,18.18867924528302
379,Asian,Other measurement,2011,8.730308893269777,15.2,11.602941473746627,10.526315789473683,9.715994020926756
380,Asian,Cardiovascular measurement,2011,13.102027281862801,12.0,30.24167017580798,18.75,19.662921348314608
381,Asian,Neurological disorder,2011,9.899880211183246,15.18987341772152,11.062373000192597,18.367346938775512,7.159904534606206
382,Asian,Digestive system disorder,2011,29.020603165123916,40.0,39.36158084742542,50.0,33.33333333333333
383,Asian,Cancer,2011,10.01210760827465,25.0,22.095762544448835,26.923076923076923,22.68041237113402
384,Asian,Cardiovascular disease,2011,6.605245246836606,17.94871794871795,5.6961607384789135,18.51851851851852,12.755102040816327
385,Asian,Metabolic disorder,2011,22.202648683889915,38.88888888888889,48.326848700270794,27.27272727272727,52.255639097744364
386,Asian,Other disease,2011,16.904740994074402,24.561403508771928,38.163120675854124,29.72972972972973,16.43835616438356
387,Asian,Hematological measurement,2011,6.860611167021633,8.333333333333332,22.25043932964725,28.57142857142857,10.81081081081081
388,Asian,Lipid or lipoprotein measurement,2011,15.59472752311627,14.285714285714285,71.79898360757336,30.76923076923077,15.418502202643172
389,Asian,Liver enzyme measurement,2011,20.692895601847184,31.25,96.63932341345543,50.0,45.09803921568628
390,Asian,Inflammatory measurement,2011,7.030779323363635,13.333333333333334,26.53979371429302,25.0,16.546762589928058
391,Asian,Biological process,2011,6.379885719136475,12.5,10.709828269902207,13.333333333333334,8.0
392,Asian,Immune system disorder,2011,12.307016098016591,41.935483870967744,38.637007468452225,56.00000000000001,22.282608695652172
393,Asian,Response to drug,2011,18.87666473653735,20.588235294117645,32.19538523815949,18.75,20.26431718061674
394,Asian,Other trait,2011,22.64581068284642,24.137931034482758,56.88029682494628,40.0,18.592964824120603
395,Asian,Body measurement,2011,0.0,0.0,0.0,0.0,0.0
396,African,All,2011,0.18946998362490863,2.572347266881029,0.5484585948260915,2.3376623376623376,4.452830188679245
397,African,Other measurement,2011,0.050454805311588934,0.8,0.29940321504697687,2.631578947368421,2.092675635276532
398,African,Cardiovascular measurement,2011,0.0,0.0,0.39083061374881567,6.25,0.0
399,African,Neurological disorder,2011,0.32623966636596224,1.2658227848101267,0.0,0.0,0.23866348448687352
400,African,Digestive system disorder,2011,0.0,0.0,0.0,0.0,0.0
401,African,Cancer,2011,0.0,0.0,0.49782694587119714,3.8461538461538463,0.0
402,African,Cardiovascular disease,2011,0.0,0.0,0.0,0.0,0.0
403,African,Metabolic disorder,2011,0.0,0.0,0.0,0.0,0.0
404,African,Other disease,2011,0.7237803964518745,5.263157894736842,0.023962842299005287,2.7027027027027026,7.876712328767123
405,African,Hematological measurement,2011,1.3395120961765004,25.0,0.0,0.0,18.37837837837838
406,African,Lipid or lipoprotein measurement,2011,0.0,0.0,1.1449908586656752,7.6923076923076925,0.0
407,African,Liver enzyme measurement,2011,0.0,0.0,0.0,0.0,0.0
408,African,Inflammatory measurement,2011,0.9954078695460084,6.666666666666667,0.5431934663411766,12.5,2.877697841726619
409,African,Biological process,2011,0.26315370616978717,4.166666666666666,0.0,0.0,9.333333333333334
410,African,Immune system disorder,2011,0.3653645404098676,3.225806451612903,0.0,0.0,2.4456521739130435
411,African,Response to drug,2011,5.023161551823972,14.705882352941178,0.7961138847658885,6.25,34.36123348017621
412,African,Other trait,2011,0.0,0.0,0.0,0.0,0.0
413,African,Body measurement,2011,0.0,0.0,0.0,0.0,0.0
414,Other/Mixed,All,2011,1.3381086306908068,4.180064308681672,1.0453445399431,5.714285714285714,3.4465408805031448
415,Other/Mixed,Other measurement,2011,2.37788614710424,3.2,2.2523746740368225,6.578947368421052,5.23168908819133
416,Other/Mixed,Cardiovascular measurement,2011,0.44853832699254037,4.0,0.22601063269817875,6.25,0.0
417,Other/Mixed,Neurological disorder,2011,0.4915778109702894,7.59493670886076,0.13827966250240745,4.081632653061225,10.501193317422434
418,Other/Mixed,Digestive system disorder,2011,0.0,0.0,0.0,0.0,0.0
419,Other/Mixed,Cancer,2011,0.0,0.0,14.977528644804424,9.615384615384617,0.0
420,Other/Mixed,Cardiovascular disease,2011,0.0012420076805754968,2.564102564102564,0.1564303816491451,3.7037037037037033,0.0
421,Other/Mixed,Metabolic disorder,2011,0.0,0.0,0.0,0.0,0.0
422,Other/Mixed,Other disease,2011,1.8701534869063425,7.017543859649122,0.2834753259201476,5.405405405405405,1.0273972602739725
423,Other/Mixed,Hematological measurement,2011,0.0,0.0,0.0,0.0,0.0
424,Other/Mixed,Lipid or lipoprotein measurement,2011,0.6972260476096793,3.571428571428571,8.647857209259087,7.6923076923076925,0.0
425,Other/Mixed,Liver enzyme measurement,2011,0.7146746254209603,6.25,0.0,0.0,0.0
426,Other/Mixed,Inflammatory measurement,2011,1.1861887994858955,6.666666666666667,0.0,0.0,0.0
427,Other/Mixed,Biological process,2011,0.0,0.0,1.1327551068771031,6.666666666666667,0.0
428,Other/Mixed,Immune system disorder,2011,0.0,0.0,0.2607519958794746,4.0,0.0
429,Other/Mixed,Response to drug,2011,3.590040532715692,5.88235294117647,0.41829712589394147,6.25,0.4405286343612335
430,Other/Mixed,Other trait,2011,0.07131250073066087,10.344827586206897,0.7268561696605976,6.666666666666667,10.552763819095476
431,Other/Mixed,Body measurement,2011,35.737742984143836,22.22222222222222,2.84840553389242,16.666666666666664,44.5945945945946
432,European,All,2012,76.2802481471306,58.07860262008734,79.40288933662615,54.37158469945356,30.537389820870057
433,European,Other measurement,2012,74.23324594814441,55.80110497237569,73.99036316704584,55.68181818181818,46.435168082748426
434,European,Cardiovascular measurement,2012,36.14689110603873,52.38095238095239,36.40981086680479,50.0,9.13081650570676
435,European,Neurological disorder,2012,86.56093758834315,74.64788732394366,57.214393118159244,55.55555555555556,84.93975903614458
436,European,Digestive system disorder,2012,80.91794544495934,66.66666666666666,68.45284745581198,64.70588235294117,90.12738853503186
437,European,Cancer,2012,78.44643507530726,50.90909090909091,57.24046539335951,45.0,61.51419558359621
438,European,Cardiovascular disease,2012,85.6328029626894,48.0,81.88378669003147,55.00000000000001,49.56521739130435
439,European,Metabolic disorder,2012,91.2087501222325,50.0,67.17856612460088,42.10526315789473,18.272425249169437
440,European,Other disease,2012,88.86860588127679,68.57142857142857,73.75116577917026,51.515151515151516,82.6086956521739
441,European,Hematological measurement,2012,60.62102823322129,62.96296296296296,100.0,100.0,58.21917808219178
442,European,Lipid or lipoprotein measurement,2012,96.0902901711944,75.0,100.0,100.0,12.258064516129032
443,European,Liver enzyme measurement,2012,,,,,5.1
444,European,Inflammatory measurement,2012,39.191627571273905,50.0,47.40063218777322,40.0,6.628242074927954
445,European,Biological process,2012,20.99062557853813,47.82608695652174,12.389735364875703,33.33333333333333,9.280303030303031
446,European,Immune system disorder,2012,83.94535081457234,65.51724137931035,48.822189333064706,47.61904761904761,75.78288100208769
447,European,Response to drug,2012,87.10246959899362,50.74626865671642,78.78860426143164,61.111111111111114,45.97701149425287
448,European,Other trait,2012,93.47522431875754,75.75757575757575,88.69660760884493,71.42857142857143,87.61904761904762
449,European,Body measurement,2012,66.77860863881894,35.0,67.90504484265703,69.23076923076923,14.69622331691297
450,Hispanic or Latin American,All,2012,1.7153290336053233,5.822416302765648,1.702913941483046,2.73224043715847,55.7861814046062
451,Hispanic or Latin American,Other measurement,2012,2.1591581113016916,8.287292817679557,0.6003723381290729,4.545454545454546,37.938677502770595
452,Hispanic or Latin American,Cardiovascular measurement,2012,0.6573481848317914,4.761904761904762,0.0,0.0,83.3187006145742
453,Hispanic or Latin American,Neurological disorder,2012,0.039981584239986434,1.4084507042253522,0.17344476693359445,2.7777777777777777,0.30120481927710846
454,Hispanic or Latin American,Digestive system disorder,2012,0.05272358964397702,3.7037037037037033,0.0,0.0,0.3184713375796179
455,Hispanic or Latin American,Cancer,2012,0.49990597006753495,1.8181818181818181,0.296645715049907,1.6666666666666667,2.5236593059936907
456,Hispanic or Latin American,Cardiovascular disease,2012,0.0,0.0,0.0,0.0,0.0
457,Hispanic or Latin American,Metabolic disorder,2012,0.23439881736449447,4.166666666666666,0.0,0.0,78.82059800664452
458,Hispanic or Latin American,Other disease,2012,0.0,0.0,1.6426204566845886,9.090909090909092,0.0
459,Hispanic or Latin American,Hematological measurement,2012,0.0,0.0,0.0,0.0,0.0
460,Hispanic or Latin American,Lipid or lipoprotein measurement,2012,1.5037345495406174,12.5,0.0,0.0,87.55760368663594
461,Hispanic or Latin American,Liver enzyme measurement,2012,,,,,94.89999999999999
462,Hispanic or Latin American,Inflammatory measurement,2012,19.681522915914833,25.0,23.861725738112852,20.0,92.21902017291066
463,Hispanic or Latin American,Biological process,2012,1.4002726492417996,8.695652173913043,0.0,0.0,65.53030303030303
464,Hispanic or Latin American,Immune system disorder,2012,0.0,0.0,0.0,0.0,0.0
465,Hispanic or Latin American,Response to drug,2012,1.065966321643751,2.9850746268656714,0.0,0.0,5.459770114942529
466,Hispanic or Latin American,Other trait,2012,0.0,0.0,0.0,0.0,0.0
467,Hispanic or Latin American,Body measurement,2012,6.853962822706215,27.500000000000004,0.0,0.0,80.29556650246306
468,African American or Afro-Caribbean,All,2012,7.438326544837233,12.518195050946144,1.5921219983621746,6.0109289617486334,5.3028148990617
469,African American or Afro-Caribbean,Other measurement,2012,5.757226271749056,14.3646408839779,1.1974739618425374,6.8181818181818175,6.7971924639822685
470,African American or Afro-Caribbean,Cardiovascular measurement,2012,40.33133574764282,28.57142857142857,0.0,0.0,6.584723441615452
471,African American or Afro-Caribbean,Neurological disorder,2012,1.1776393903414184,5.633802816901409,1.476378641116201,13.88888888888889,3.0120481927710845
472,African American or Afro-Caribbean,Digestive system disorder,2012,0.6171434914116047,7.4074074074074066,1.0475638785176387,5.88235294117647,0.6369426751592357
473,African American or Afro-Caribbean,Cancer,2012,2.2636218425581855,3.6363636363636362,3.537054372890148,5.0,1.5772870662460567
474,African American or Afro-Caribbean,Cardiovascular disease,2012,0.19799136224212394,8.0,0.07726313274124816,5.0,21.73913043478261
475,African American or Afro-Caribbean,Metabolic disorder,2012,0.5734861862881007,4.166666666666666,2.067554020940076,5.263157894736842,0.33222591362126247
476,African American or Afro-Caribbean,Other disease,2012,0.0,0.0,0.6850698607941481,3.0303030303030303,0.0
477,African American or Afro-Caribbean,Hematological measurement,2012,31.050128721593584,29.629629629629626,0.0,0.0,22.26027397260274
478,African American or Afro-Caribbean,Lipid or lipoprotein measurement,2012,2.4059752792649878,12.5,0.0,0.0,0.18433179723502305
479,African American or Afro-Caribbean,Liver enzyme measurement,2012,,,,,0.0
480,African American or Afro-Caribbean,Inflammatory measurement,2012,41.12684951281126,25.0,25.469096778532517,20.0,1.1527377521613833
481,African American or Afro-Caribbean,Biological process,2012,54.54162949997475,8.695652173913043,0.0,0.0,5.934343434343434
482,African American or Afro-Caribbean,Immune system disorder,2012,0.0,0.0,0.0,0.0,0.0
483,African American or Afro-Caribbean,Response to drug,2012,6.37593520337225,25.37313432835821,1.8613837682547283,11.11111111111111,33.33333333333333
484,African American or Afro-Caribbean,Other trait,2012,0.7568045329355967,6.0606060606060606,0.06043125944238429,7.142857142857142,2.2222222222222223
485,African American or Afro-Caribbean,Body measurement,2012,15.768631898656313,25.0,0.0,0.0,2.380952380952381
486,Asian,All,2012,12.482158655085607,18.340611353711793,15.70827158875944,30.05464480874317,5.203298265567245
487,Asian,Other measurement,2012,13.385454784395739,17.12707182320442,19.826809130264706,26.136363636363637,5.504248245289989
488,Asian,Cardiovascular measurement,2012,22.864424961486655,14.285714285714285,63.59018913319522,50.0,0.9657594381035997
489,Asian,Neurological disorder,2012,10.63671682538144,12.676056338028168,6.26009721299437,19.444444444444446,7.228915662650602
490,Asian,Digestive system disorder,2012,17.217304437106307,18.51851851851852,27.69813414853794,23.52941176470588,7.643312101910828
491,Asian,Cancer,2012,18.43224726777582,40.0,38.62250211745063,45.0,31.230283911671926
492,Asian,Cardiovascular disease,2012,11.154197314293334,28.000000000000004,16.05798717591302,30.0,20.869565217391305
493,Asian,Metabolic disorder,2012,7.716466588821333,37.5,30.753879854459047,52.63157894736842,2.4916943521594686
494,Asian,Other disease,2012,9.266948242537046,22.857142857142858,20.737331150049208,30.303030303030305,9.565217391304348
495,Asian,Hematological measurement,2012,8.328843045185128,7.4074074074074066,0.0,0.0,19.52054794520548
496,Asian,Lipid or lipoprotein measurement,2012,0.0,0.0,0.0,0.0,0.0
497,Asian,Liver enzyme measurement,2012,,,,,0.0
498,Asian,Inflammatory measurement,2012,0.0,0.0,0.0,0.0,0.0
499,Asian,Biological process,2012,20.71292727670532,17.391304347826086,85.44506816359262,44.44444444444444,6.0606060606060606
500,Asian,Immune system disorder,2012,15.60368893609365,27.586206896551722,50.595104336977826,38.095238095238095,17.745302713987474
501,Asian,Response to drug,2012,2.8624395842069257,13.432835820895523,4.824036389753412,22.22222222222222,9.339080459770114
502,Asian,Other trait,2012,4.69313509631699,12.121212121212121,9.677242137069083,14.285714285714285,4.444444444444445
503,Asian,Body measurement,2012,10.598796639818534,12.5,31.82831368514611,23.076923076923077,2.6272577996715927
504,African,All,2012,0.1881844893328864,1.1644832605531297,0.5484585948260915,1.912568306010929,0.199033266988911
505,African,Other measurement,2012,0.18483440242352284,1.1049723756906076,1.0136598116853468,2.272727272727273,0.03694126339120798
506,African,Cardiovascular measurement,2012,0.0,0.0,0.0,0.0,0.0
507,African,Neurological disorder,2012,0.03513533160483656,1.4084507042253522,0.0,0.0,0.0
508,African,Digestive system disorder,2012,1.1948830368787635,3.7037037037037033,2.80145451713244,5.88235294117647,1.2738853503184715
509,African,Cancer,2012,0.0,0.0,0.0,0.0,0.0
510,African,Cardiovascular disease,2012,0.0,0.0,0.0,0.0,0.0
511,African,Metabolic disorder,2012,0.0,0.0,0.0,0.0,0.0
512,African,Other disease,2012,1.263114356392329,2.857142857142857,3.0849632752700096,3.0303030303030303,0.43478260869565216
513,African,Hematological measurement,2012,0.0,0.0,0.0,0.0,0.0
514,African,Lipid or lipoprotein measurement,2012,0.0,0.0,0.0,0.0,0.0
515,African,Liver enzyme measurement,2012,,,,,0.0
516,African,Inflammatory measurement,2012,0.0,0.0,3.2685452955814114,20.0,0.0
517,African,Biological process,2012,0.0,0.0,0.0,0.0,0.0
518,African,Immune system disorder,2012,0.11520670462393862,3.4482758620689653,0.2347872579482848,4.761904761904762,0.0
519,African,Response to drug,2012,0.5738120986074022,2.9850746268656714,0.0,0.0,3.1609195402298855
520,African,Other trait,2012,0.0,0.0,1.5657189946435928,7.142857142857142,0.0
521,African,Body measurement,2012,0.0,0.0,0.0,0.0,0.0
522,Other/Mixed,All,2012,1.895753130008351,4.075691411935954,1.0453445399431,4.918032786885246,2.971282342905886
523,Other/Mixed,Other measurement,2012,4.280080481985585,3.314917127071823,3.371321591032486,4.545454545454546,3.28777244181751
524,Other/Mixed,Cardiovascular measurement,2012,0.0,0.0,0.0,0.0,0.0
525,Other/Mixed,Neurological disorder,2012,1.549589280089171,4.225352112676056,34.875686260796584,8.333333333333332,4.518072289156627
526,Other/Mixed,Digestive system disorder,2012,0.0,0.0,0.0,0.0,0.0
527,Other/Mixed,Cancer,2012,0.3577898442911928,3.6363636363636362,0.30333240124980243,3.3333333333333335,3.1545741324921135
528,Other/Mixed,Cardiovascular disease,2012,3.0150083607751412,16.0,1.9809630013142696,10.0,7.82608695652174
529,Other/Mixed,Metabolic disorder,2012,0.26689828529355936,4.166666666666666,0.0,0.0,0.08305647840531562
530,Other/Mixed,Other disease,2012,0.6013315197938292,5.714285714285714,0.09884947803177795,3.0303030303030303,7.391304347826087
531,Other/Mixed,Hematological measurement,2012,0.0,0.0,0.0,0.0,0.0
532,Other/Mixed,Lipid or lipoprotein measurement,2012,0.0,0.0,0.0,0.0,0.0
533,Other/Mixed,Liver enzyme measurement,2012,,,,,0.0
534,Other/Mixed,Inflammatory measurement,2012,0.0,0.0,0.0,0.0,0.0
535,Other/Mixed,Biological process,2012,2.354544995539997,17.391304347826086,2.165196471531676,22.22222222222222,13.194444444444445
536,Other/Mixed,Immune system disorder,2012,0.33575354471006796,3.4482758620689653,0.34791907200917455,9.523809523809524,6.471816283924843
537,Other/Mixed,Response to drug,2012,2.0193771931760502,4.477611940298507,14.52597558056021,5.555555555555555,2.7298850574712645
538,Other/Mixed,Other trait,2012,1.0748360519898672,6.0606060606060606,0.0,0.0,5.714285714285714
539,Other/Mixed,Body measurement,2012,0.0,0.0,0.26664147219685275,7.6923076923076925,0.0
540,European,All,2013,87.32970913651825,57.607282184655396,79.40288933662615,50.877192982456144,64.7959780194084
541,European,Other measurement,2013,84.83233022828618,57.81990521327014,82.11288591808055,53.125,65.27540198426274
542,European,Cardiovascular measurement,2013,74.47915558298398,46.42857142857143,75.9012863482315,50.0,36.54708520179372
543,European,Neurological disorder,2013,90.19122989832991,65.93406593406593,88.25494710072056,68.08510638297872,74.1122565864834
544,European,Digestive system disorder,2013,89.63305539614488,57.14285714285714,26.591391435824168,28.57142857142857,83.33333333333334
545,European,Cancer,2013,88.89896656405222,68.25396825396825,84.69063193902659,52.85714285714286,81.14942528735632
546,European,Cardiovascular disease,2013,94.67320625531742,61.29032258064516,70.24534539759874,45.0,73.87387387387388
547,European,Metabolic disorder,2013,88.15025015745412,52.63157894736842,54.73541039916088,28.000000000000004,70.33492822966507
548,European,Other disease,2013,91.74494447102673,46.15384615384615,58.49878111668464,51.515151515151516,44.35028248587571
549,European,Hematological measurement,2013,83.75658036097981,54.54545454545454,49.683103221564764,25.0,66.08695652173913
