Date,PUBMEDID,N,Cleaned Country
2012-09-13,23028356,37586,Japan
2012-09-13,23028356,5683,Japan
2012-09-13,22969067,2801,Australia
2012-09-13,22976474,3748,U.S.
2012-09-13,22982463,2136,U.S.
2012-09-13,22981920,1000,Germany
2012-09-18,23000144,963,Japan
2012-09-18,23000144,1402,Japan
2012-09-18,22986903,4733,NR
2012-09-18,22986903,1772,U.S.
2012-09-20,22997280,3889,U.S.
2012-09-20,22990015,810,Germany
2012-09-24,23006423,96,NR
2012-09-24,23007406,1267,NR
2012-09-24,23007406,1268,NR
2012-09-24,23006423,96,NR
2012-09-24,23006423,96,NR
2012-09-24,23006423,96,NR
2012-09-24,23006423,96,NR
2012-09-24,23006423,96,NR
2012-09-24,23017229,815,NR
2012-09-25,23049750,5462,Japan
2012-09-25,23010768,2681,NR
2012-09-25,23001564,9190,NR
2012-09-25,23010768,3095,NR
2012-09-25,23001564,2226,NR
2012-09-25,23049750,11696,Japan
2012-09-26,23022100,9380,Japan
2012-09-26,23021708,230,U.S.
2012-09-26,23021708,235,U.S.
2012-09-26,23022100,10168,Japan
2012-09-30,23023329,2425,China
2012-09-30,23023329,10993,China
2012-10-01,22961000,11375,U.K.
2012-10-04,23054467,289,Poland
2012-10-05,23041239,2465,Pakistan
2012-10-06,23041938,635,Japan
2012-10-06,23041938,1167,Republic of Korea
2012-10-07,23053960,4948,NR
2012-10-07,23042114,8877,Japan
2012-10-07,23042114,9443,Japan
2012-10-09,23049088,1251,France
2012-10-09,23056639,3516,NR
2012-10-09,23056639,3776,NR
2012-10-09,23043469,1716,U.K.
2012-10-09,23043469,2322,U.K.
2012-10-11,23064961,920,NR
2012-10-18,23093944,1678,Germany
2012-10-24,23100282,14810,U.K.
2012-10-24,23100282,3895,U.K.
2012-10-25,23133572,89,Australia
2012-10-25,23133572,1402,Australia
2012-10-25,23103227,20437,China
2012-10-25,23103227,9374,China
2012-10-25,23133572,142,NR
2012-10-25,23133572,1941,NR
2012-10-28,23104006,5061,Japan
2012-10-28,23104005,59585,Iceland
2012-10-28,23104006,2741,Japan
2012-10-29,23108145,1774,U.S.
2012-10-29,23108145,1374,U.S.
2012-10-30,23108985,2286,U.S.
2012-10-30,23108985,1627,China
2012-10-31,23118916,1496,China
2012-10-31,23118916,1999,China
2012-11-01,23118302,13664,NR
2012-11-01,23118302,6851,NR
2012-11-01,23047291,516,NR
2012-11-01,23118302,5329,NR
2012-11-02,23114982,1261,Germany
2012-11-02,23114982,314,Germany
2012-11-06,23818313,756,Mongolia
2012-11-06,23818313,1301,Republic of Korea
2012-11-07,23142968,427,Bulgaria
2012-11-07,23142968,564,Bulgaria
2012-11-08,23139255,13415,U.S.
2012-11-08,23144319,348,Republic of Korea
2012-11-09,23137000,758,China
2012-11-09,23144326,1951,NR
2012-11-10,23146381,2961,U.S.
2012-11-10,23149075,793,U.S.
2012-11-10,23146381,1564,U.S.
2012-11-11,23143602,5183,U.S.
2012-11-13,23149450,2435,Japan
2012-11-13,23149450,1190,Japan
2012-11-14,23150908,12438,Iceland
2012-11-15,23151678,182,Japan
2012-11-18,23160099,720,U.S.
2012-11-18,23160099,390,U.S.
2012-11-19,23166209,13105,U.S.
2012-11-21,23180272,802,Republic of Korea
2012-11-21,23180272,1138,Republic of Korea
2012-11-23,23183192,13372,U.S.
2012-11-24,23180869,363,China
2012-11-24,23180869,642,U.S.
2012-11-25,23184150,12525,U.S.
2012-11-27,23183491,118,Japan
2012-11-27,23183491,235,Japan
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23209447,985,China
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23192594,8203,U.S.
2012-11-29,23192594,3484,U.S.
2012-11-29,23209447,4055,China
2012-11-30,23207799,2286,U.S.
2012-11-30,23207799,2503,U.S.
2012-11-30,23207799,1627,China
2012-11-30,23204130,77,U.S.
2012-11-30,23204130,83,U.S.
2012-12-01,22922229,11649,U.K.
2012-12-01,22922229,9826,U.K.
2012-12-01,22922229,12097,U.K.
2012-12-03,23209189,8776,India
2012-12-03,23209189,22570,NR
2012-12-03,23209189,2128,India
2012-12-04,23181788,4956,NR
2012-12-04,23181788,1809,Costa Rica
2012-12-04,23181788,3855,NR
2012-12-04,23207651,1367,Sweden
2012-12-04,23207651,3280,U.K.
2012-12-04,23251661,815,U.S.
2012-12-04,23181788,5640,U.S.
2012-12-04,23218918,150,NR
2012-12-04,23218918,150,NR
2012-12-05,23213074,928,Australia
2012-12-05,23222517,9308,U.K.
2012-12-06,23001997,1098,China
2012-12-06,23001997,1713,China
2012-12-06,23216389,3737,Australia
2012-12-06,23216389,2214,U.S.
2012-12-06,23223146,502,France
2012-12-06,23216389,929,U.S.
2012-12-11,23233662,699,U.S.
2012-12-11,23233662,806,NR
2012-12-11,23233662,127,NR
2012-12-11,23233662,266,NR
2012-12-11,23233662,58,NR
2012-12-11,23229837,2748,Netherlands
2012-12-11,23233662,22,NR
2012-12-11,23233654,882,Netherlands
2012-12-12,23241943,103,U.S.
2012-12-12,23241943,214,U.S.
2012-12-12,23241943,421,U.S.
2012-12-14,23237013,2578,U.K.
2012-12-16,23247143,2053,U.S.
2012-12-16,23247143,9491,U.S.
2012-12-16,23242368,2514,China
2012-12-16,23242368,9285,China
2012-12-17,23247145,2080,Finland
2012-12-17,23247145,4238,Germany
2012-12-19,23255317,2338,NR
2012-12-19,23255317,997,NR
2012-12-20,23263863,7943,U.S.
2012-12-20,23263863,6234,U.S.
2012-12-20,23263863,6234,U.S.
2012-12-20,23263863,7943,U.S.
2012-12-20,23263863,6234,U.S.
2012-12-20,23263863,7943,U.S.
2012-12-20,23263863,6234,U.S.
2012-12-20,23263863,7943,U.S.
2012-12-20,23263863,6234,U.S.
2012-12-20,23263863,7943,U.S.
2012-12-21,23259602,7443,U.S.
2012-12-21,23266556,1867,U.S.
2012-12-21,23266558,16951,Japan
2012-12-21,23266558,3761,Japan
2012-12-22,23263445,979,U.K.
2012-12-22,23263444,758,U.S.
2012-12-22,23263444,1422,U.S.
2012-12-22,23263444,1594,U.S.
2012-12-22,23263444,817,U.S.
2012-12-22,23263444,2430,U.S.
2012-12-23,23263489,8229,Finland
2012-12-23,23263486,1036,NR
2012-12-23,23263489,8229,Finland
2012-12-23,23263489,8229,Finland
2012-12-23,23263489,8229,Finland
2012-12-23,23263489,8229,Finland
2012-12-24,23267103,212,U.S.
2012-12-27,23269536,1496,China
2012-12-27,23269536,1999,China
2012-12-27,23273568,1416,Thailand
2012-12-27,23273568,8923,China
2012-12-28,23275298,2468,U.S.
2012-12-28,23275298,6765,U.S.
2013-01-01,23381943,2100,U.K.
2013-01-01,23359319,1722,Sweden
2013-01-01,23359319,3192,NR
2013-01-02,23703922,487,U.S.
2013-01-02,23290196,16709,NR
2013-01-02,23290196,34549,NR
2013-01-02,23703922,472,NR
2013-01-02,23279374,306,Spain
2013-01-03,23401653,2023,U.K.
2013-01-03,23401653,2281,NR
2013-01-03,23401653,2142,NR
2013-01-03,23401653,2937,NR
2013-01-06,23291587,1468,NR
2013-01-06,23291587,2493,NR
2013-01-06,23291587,1352,NR
2013-01-06,23291589,2538,Singapore
2013-01-06,23291589,1883,Singapore
2013-01-06,23291589,2542,Singapore
2013-01-06,23291585,2078,India
2013-01-06,23291585,1970,Brazil
2013-01-06,23291585,1941,India
2013-01-07,23300138,3451,China
2013-01-07,23300138,10326,China
2013-01-08,23300278,1616,India
2013-01-08,23300278,47117,NR
2013-01-10,23326239,589,U.S.
2013-01-10,23326239,1367,U.S.
2013-01-10,23326512,1993,U.S.
2013-01-10,23326512,1147,U.S.
2013-01-10,23303382,4205,Republic of Korea
2013-01-10,23303382,4637,Republic of Korea
2013-01-11,23326517,4190,Singapore
2013-01-12,23321320,1727,Japan
2013-01-12,23321320,4745,Japan
2013-01-14,23319801,1516,U.K.
2013-01-14,23319801,536,U.K.
2013-01-15,23319000,398,Netherlands
2013-01-15,23319000,398,Netherlands
2013-01-15,23319000,398,Netherlands
2013-01-15,23319000,398,Netherlands
2013-01-15,23319000,398,Netherlands
2013-01-15,23319000,398,Netherlands
2013-01-15,23319000,398,Netherlands
2013-01-16,23328707,6720,U.S.
2013-01-16,23328707,1734,U.S.
2013-01-17,23341777,8632,China
2013-01-17,23341777,3927,China
2013-01-17,23349640,3841,U.S.
2013-01-18,23337848,68,U.S.
2013-01-18,23337848,64,Finland
2013-01-22,23337944,490,Canada
2013-01-22,23337944,598,Canada
2013-01-24,23349225,1427,Republic of Korea
2013-01-25,23354978,466,U.S.
2013-01-26,23350875,1355,Spain
2013-01-26,23350875,3216,NR
2013-01-29,23358160,1770,Denmark
2013-01-29,23358160,8025,Denmark
2013-01-29,23358160,1770,Denmark
2013-01-29,23374588,168,Italy
2013-01-29,23374588,169,Italy
2013-01-29,23382809,4500,U.S.
2013-01-29,23358160,8025,Denmark
2013-01-30,23364009,18189,China
2013-01-30,23364009,5010,China
2013-01-30,23386860,4771,NR
2013-01-30,23372041,38360,U.S.
2013-01-30,23372041,33533,U.S.
2013-01-31,23376709,377,U.S.
2013-01-31,23382691,1848,Netherlands
2013-01-31,23364394,8028,Japan
2013-01-31,23376709,346,U.S.
2013-01-31,23364394,5714,Republic of Korea
2013-01-31,23371916,8830,China
2013-01-31,23371916,1452,China
2013-02-01,23378610,1004,NR
2013-02-01,23894747,2296,NR
2013-02-01,23894747,1262,NR
2013-02-01,23894747,2740,NR
2013-02-01,23378610,339,Finland
2013-02-04,23381795,3230,NR
2013-02-04,23381795,3444,NR
2013-02-07,23392654,4,U.S.
2013-02-07,23392654,565,U.S.
2013-02-10,23396134,2273,Singapore
2013-02-10,23396134,2108,Singapore
2013-02-12,23400010,425,U.S.
2013-02-12,23400010,342,U.S.
2013-02-13,23412934,284,NR
2013-02-14,23406172,745,NR
2013-02-14,23406172,1117,NR
2013-02-14,23408455,4491,Japan
2013-02-14,23408455,939,Japan
2013-02-14,23406172,213,U.K.
2013-02-16,23417110,6728,U.S.
2013-02-17,23388002,2497,U.S.
2013-02-17,23388002,745,Germany
2013-02-17,23388002,2027,U.S.
2013-02-17,23388002,2497,U.S.
2013-02-17,23388002,745,Germany
2013-02-17,23388002,774,U.S.
2013-02-17,23388002,3795,U.S.
2013-02-17,23388002,774,U.S.
2013-02-17,23388002,2027,U.S.
2013-02-19,23423138,200,Germany
2013-02-19,23420232,169,Egypt
2013-02-19,23420232,284,U.S.
2013-02-19,23420232,292,U.S.
2013-02-20,23423446,731,Germany
2013-02-21,23437003,1052,Sweden
2013-02-21,23432519,263,Republic of Ireland
2013-02-24,23509613,1874,NR
2013-02-26,23446634,16485,U.S.
2013-02-26,23446634,9692,U.S.
2013-02-26,23446634,21020,U.S.
2013-02-26,23446634,14088,Japan
2013-02-27,23455491,6438,Australia
2013-02-27,23453885,61220,NR
2013-02-27,23454411,134,China
2013-02-27,23454411,245,China
2013-02-27,23455491,2927,U.S.
2013-02-28,23533358,1103,NR
2013-02-28,23468962,5761,U.S.
2013-02-28,23533358,2524,NR
2013-03-01,23456092,975,Republic of Korea
2013-03-01,23281178,402,Sweden
2013-03-01,23281178,489,Sweden
2013-03-01,23456092,396,Republic of Korea
2013-03-03,23455636,229,India
2013-03-03,23455636,4150,Japan
2013-03-03,23314186,271,U.S.
2013-03-03,23314186,894,U.S.
2013-03-03,23314186,9849,U.S.
2013-03-03,23455637,4919,NR
2013-03-03,23456168,1881,China
2013-03-03,23456168,6534,China
2013-03-04,23459936,656,U.S.
2013-03-04,23459936,4504,U.S.
2013-03-05,23472165,14174,NR
2013-03-05,23463857,5272,U.S.
2013-03-05,23463857,40407,NR
2013-03-05,23472165,2316,NR
2013-03-05,23471985,331,Australia
2013-03-06,23467860,204,NR
2013-03-06,23467860,1490,NR
2013-03-06,23467860,66,NR
2013-03-06,23467860,1,NR
2013-03-06,23467860,15,NR
2013-03-06,23467860,25,NR
2013-03-06,23467860,9,NR
2013-03-06,23467860,134,NR
2013-03-06,23467860,6,NR
2013-03-07,23470693,996,U.S.
2013-03-07,23470693,982,U.S.
2013-03-11,23536807,400,U.S.
2013-03-11,23536807,397,U.S.
2013-03-12,23478653,139,NR
2013-03-12,23482656,2198,Sweden
2013-03-12,23482656,4982,Sweden
2013-03-13,23561647,2620,Netherlands
2013-03-14,23493294,1644,U.S.
2013-03-14,23493294,124,U.S.
2013-03-15,23505323,2240,Mexico
2013-03-15,23505323,2121,Mexico
2013-03-15,23505323,2240,Mexico
2013-03-15,23505323,2121,Mexico
2013-03-17,23502781,742,U.S.
2013-03-17,23502781,1408,France
2013-03-18,23508960,2054,NR
2013-03-19,23512250,3175,U.S.
2013-03-19,23508266,1220,U.S.
2013-03-19,23508266,403,NR
2013-03-19,23512250,783,U.S.
2013-03-19,23512250,1203,U.S.
2013-03-19,23512250,1313,U.S.
2013-03-19,23508266,592,Costa Rica
2013-03-19,23512250,1452,U.S.
2013-03-19,23512250,2358,U.S.
2013-03-20,23509962,2652,NR
2013-03-20,23509962,1639,NR
2013-03-21,23518928,5,U.S.
2013-03-21,23518928,17,U.S.
2013-03-21,23518928,50,U.S.
2013-03-21,23518928,700,U.S.
2013-03-27,23532257,47117,NR
2013-03-27,23532257,2146,Singapore
2013-03-27,23541324,1544,NR
2013-03-27,23532257,1998,Singapore
2013-03-28,23539754,501,Japan
2013-03-28,23539754,3350,Japan
2013-03-28,23535911,1184,Japan
2013-03-28,23535911,1326,Japan
2013-03-28,23555300,151,Japan
2013-03-28,23534349,455,U.S.
2013-03-28,23534349,455,U.S.
2013-03-28,23534349,455,U.S.
2013-03-28,23534349,455,U.S.
2013-03-28,23535967,9049,U.S.
2013-03-28,23555300,139,Portugal
2013-04-01,23535730,212,Malaysia
2013-04-01,23527680,1851,NR
2013-04-01,23511034,1127,Republic of Korea
2013-04-01,23511034,2519,Republic of Korea
2013-04-01,23511034,1149,Republic of Korea
2013-04-01,23517042,171,Russian Federation
2013-04-01,23517042,120,Canada
2013-04-01,23511034,1127,Republic of Korea
2013-04-01,23527680,155,NR
2013-04-01,23517042,331,Russian Federation
2013-04-01,23527680,155,NR
2013-04-01,23527680,1851,NR
2013-04-01,23527680,155,NR
2013-04-01,23527680,1851,NR
2013-04-01,23548203,6747,U.S.
2013-04-01,23548203,9678,U.S.
2013-04-01,23548203,7070,U.S.
2013-04-01,23548203,2078,U.S.
2013-04-01,23548203,2496,U.S.
2013-04-01,23548203,3871,U.S.
2013-04-01,23548203,9283,U.S.
2013-04-01,23548203,4236,U.S.
2013-04-01,23555189,1371,NR
2013-04-01,23548203,4155,U.S.
2013-04-02,23565138,4804,U.K.
2013-04-02,23565138,2810,U.K.
2013-04-02,23551011,1031,Barbados
2013-04-02,23565137,22771,NR
2013-04-02,23565137,3338,Republic of Korea
2013-04-02,23565137,1735,NR
2013-04-02,23551011,720,U.S.
2013-04-04,23593239,3271,NR
2013-04-04,23593202,501,U.S.
2013-04-04,23593239,50627,NR
2013-04-04,23593202,826,China
2013-04-04,23593202,1728,U.S.
2013-04-07,23563609,6889,U.K.
2013-04-07,23563607,204498,NR
2013-04-07,23563607,133637,NR
2013-04-07,23563609,2961,U.K.
2013-04-07,23563607,10255,NR
2013-04-07,23563607,9703,NR
2013-04-07,23563607,16196,NR
2013-04-07,23563607,9791,NR
2013-04-07,23563607,6703,NR
2013-04-07,23563607,16068,NR
2013-04-09,23568457,2442,Australia
2013-04-09,23568457,2521,Australia
2013-04-09,23568457,2524,Australia
2013-04-09,23572186,5866,NR
2013-04-09,23568457,1659,Australia
2013-04-09,23572186,715,U.S.
2013-04-10,23575227,2296,NR
2013-04-10,23575227,616,U.S.
2013-04-10,23575227,1363,NR
2013-04-10,23575227,1095,NR
2013-04-10,23571587,5896,U.S.
2013-04-10,23575227,1207,NR
2013-04-11,23575436,6536,Republic of Korea
2013-04-11,23575436,7696,Republic of Korea
2013-04-11,23585552,2820,U.K.
2013-04-14,23583979,85787,NR
2013-04-14,23583978,37956,U.S.
2013-04-14,23583979,88823,NR
2013-04-14,23583978,123706,NR
2013-04-14,23583980,6299,U.S.
2013-04-14,23583979,6568,NR
2013-04-16,23592221,573,Iran (Islamic Republic of)
2013-04-16,23592221,38968,NR
2013-04-16,23592221,352,Iran (Islamic Republic of)
2013-04-16,23646285,687,Japan
2013-04-17,24429156,2257,U.S.
2013-04-17,23594818,234,Japan
2013-04-17,24429156,1084,U.S.
2013-04-17,23599027,87802,NR
2013-04-17,23599027,2850,U.S.
2013-04-17,23599027,18089,U.S.
2013-04-17,23594818,1100,Japan
2013-04-19,23642732,1180,U.S.
2013-04-19,23562823,1007,China
2013-04-19,23562823,585,U.S.
2013-04-23,23626673,759,Italy
2013-04-23,23626673,1697,Australia
2013-04-24,23620142,9305,U.S.
2013-04-28,23624525,2483,China
2013-04-28,23624525,2365,China
2013-04-29,23612905,2910,China
2013-04-29,23620144,1256,Finland
2013-04-29,23620144,13864,Finland
2013-04-29,23612905,16242,China
2013-04-29,23612905,2910,China
2013-04-29,23612905,13080,China
2013-04-30,23633212,333,U.S.
2013-04-30,23633212,175,U.S.
2013-05-01,23577725,208,U.S.
2013-05-01,23577725,143,U.S.
2013-05-01,23577725,1893,U.S.
2013-05-01,23577725,1419,U.S.
2013-05-01,23636237,33533,U.S.
2013-05-01,23577725,1233,U.S.
2013-05-02,23678272,212,Republic of Korea
2013-05-02,23678272,376,Republic of Korea
2013-05-02,23643386,693,U.S.
2013-05-02,23643386,327,NR
2013-05-04,23648065,93,Japan
2013-05-04,23648065,503,Japan
2013-05-04,23648065,306,Japan
2013-05-04,23648065,1171,Japan
2013-05-04,23648065,1129,Japan
2013-05-04,23648065,380,Japan
2013-05-04,23648065,293,Japan
2013-05-04,23648065,214,Japan
2013-05-04,23648065,582,Japan
2013-05-04,23648065,2543,Japan
2013-05-04,23648065,316,Japan
2013-05-04,23648065,647,Japan
2013-05-04,23648065,643,Japan
2013-05-04,23648065,149,Japan
2013-05-04,23648065,453,Japan
2013-05-04,23648065,1196,Japan
2013-05-04,23648065,523,Japan
2013-05-05,23644492,1331,China
2013-05-05,23644456,73965,Iceland
2013-05-05,23644492,1962,China
2013-05-07,23667675,15495,Japan
2013-05-08,23658558,1045,NR
2013-05-08,23658558,1084,NR
2013-05-09,23665963,983,U.S.
2013-05-09,23665963,614,U.S.
2013-05-10,23661040,1496,China
2013-05-10,23661040,1999,China
2013-05-12,23666239,1638,U.S.
2013-05-12,23669352,13627,NR
2013-05-12,23669352,16253,NR
2013-05-12,23666240,11146,U.K.
2013-05-12,23666238,1184,U.S.
2013-05-12,23666238,2506,NR
2013-05-12,23666240,5932,U.K.
2013-05-13,23668334,221,Tunisia
2013-05-13,23670970,694,Canada
2013-05-13,23670970,3059,Canada
2013-05-16,23677057,140,Republic of Korea
2013-05-16,23677057,223,Republic of Korea
2013-05-20,23696099,1904,U.S.
2013-05-20,23696099,411,U.S.
2013-05-21,23698163,1203,NR
2013-05-21,23698163,621,NR
2013-05-23,23704207,620,U.S.
2013-05-23,23704207,1256,China
2013-05-26,23719583,320,U.S.
2013-05-26,23708190,2191,China
2013-05-26,23708190,6026,China
2013-05-28,23726511,1846,U.S.
2013-05-28,23726511,1578,U.S.
2013-05-28,23726511,1838,U.S.
2013-05-28,23726511,744,U.S.
2013-05-28,23726511,3380,U.S.
2013-05-28,23726511,3392,U.S.
2013-05-29,23726366,7917,U.S.
2013-05-29,23726366,7138,U.S.
2013-05-29,23726366,7601,U.S.
2013-05-29,23726366,3506,U.S.
2013-05-29,23726366,7138,U.S.
2013-05-29,23720494,2603,Australia
2013-05-29,23720494,2603,Australia
2013-05-29,23726366,3425,U.S.
2013-05-29,23726366,7861,U.S.
2013-05-29,23726366,3335,U.S.
2013-05-29,23726366,7138,U.S.
2013-05-30,23726668,774,U.S.
2013-05-30,23726668,145,U.S.
2013-05-30,23726668,126,U.S.
2013-05-30,23726668,39,U.S.
2013-05-30,23726668,16,U.S.
2013-05-30,23726668,16,U.S.
2013-05-30,23722424,25490,NR
2013-05-31,23728906,2314,Australia
2013-05-31,23728906,2322,Australia
2013-05-31,23728906,2278,Australia
2013-05-31,23728906,2280,Australia
2013-05-31,23728906,2267,Australia
2013-05-31,23728906,2315,Australia
2013-05-31,23728934,2003,China
2013-06-01,23732972,489,Japan
2013-06-01,23732972,339,NR
2013-06-03,23725790,256,NR
2013-06-03,23725790,1024,NR
2013-06-03,23725790,384,NR
2013-06-05,23755828,533,U.S.
2013-06-05,23755828,432,U.S.
2013-06-06,23761726,2784,Australia
2013-06-06,23754948,137052,U.S.
2013-06-06,23754948,133723,U.S.
2013-06-07,23743675,4915,U.S.
2013-06-09,23749188,6667,China
2013-06-09,23749188,1691,Singapore
2013-06-10,23760081,1400,Republic of Korea
2013-06-10,23760081,2909,Republic of Korea
2013-06-10,23753411,424,U.S.
2013-06-11,23752247,1114,Finland
2013-06-13,23785401,562,Italy
2013-06-18,23823136,130,Denmark
2013-06-18,23823136,586,Denmark
2013-06-21,23805179,170,U.S.
2013-06-21,23805179,9458,NR
2013-06-21,23793441,798,U.S.
2013-06-21,23805179,158,U.S.
2013-06-30,23817569,53862,U.K.
2013-06-30,23817570,4392,China
2013-06-30,23817570,11363,China
2013-07-01,23827383,2475,Australia
2013-07-01,23827383,759,Italy
2013-07-02,23844046,2179,Singapore
2013-07-02,23844046,2275,Singapore
2013-07-02,23844046,2238,Singapore
2013-07-03,23830517,659,U.S.
2013-07-03,23830517,788,Turkey
2013-07-05,23829686,138,U.S.
2013-07-05,23829686,156,U.S.
2013-07-05,23829686,1287,U.S.
2013-07-07,23836780,4866,U.K.
2013-07-07,23836780,2175,Australia
2013-07-08,23834954,105,NR
2013-07-08,23838604,76,U.S.
2013-07-08,23834954,200,NR
2013-07-08,23838604,664,U.S.
2013-07-09,23874384,2930,U.K.
2013-07-12,23853074,3029,Germany
2013-07-14,23850713,1265,Republic of Korea
2013-07-14,23850713,3488,Republic of Korea
2013-07-17,23871474,34826,NR
2013-07-19,23870195,5823,U.S.
2013-07-19,23870195,9992,NR
2013-07-21,23872634,1224,Japan
2013-07-22,23875689,105,Republic of Korea
2013-07-22,23875689,379,Republic of Korea
2013-07-26,23894154,1187,Italy
2013-07-29,23897914,908,U.S.
2013-07-29,23897914,36,U.S.
2013-07-29,23900074,26089,NR
2013-07-29,23897914,795,U.S.
2013-07-29,23897914,225,U.S.
2013-07-29,23900074,2240,U.K.
2013-07-29,23897914,390,U.S.
2013-07-29,23897914,167,U.S.
2013-07-31,23910658,187,NR
2013-07-31,23910658,89,NR
2013-07-31,23910658,187,NR
2013-07-31,23903356,817,U.S.
2013-07-31,23903356,1075,Barbados
2013-07-31,23910658,187,NR
2013-07-31,23910658,109,NR
2013-07-31,23935956,1664,Italy
2013-07-31,23910658,109,NR
2013-07-31,23903356,1178,Thailand
2013-07-31,23921680,76,Republic of Korea
2013-08-01,23903073,2090,Republic of Korea
2013-08-01,23903073,1089,Republic of Korea
2013-08-06,23932459,1144,U.S.
2013-08-07,23918034,668,Germany
2013-08-08,24144296,8216,NR
2013-08-08,24144296,12531,NR
2013-08-11,23934736,1260,U.S.
2013-08-11,23934736,1260,U.S.
2013-08-11,23934736,1260,U.S.
2013-08-13,23953852,3137,Australia
2013-08-13,23967269,877,Republic of Korea
2013-08-13,23967269,877,Republic of Korea
2013-08-13,23967269,877,Republic of Korea
2013-08-13,23937595,315,United Arab Emirates
2013-08-13,23953852,2687,NR
2013-08-13,23937595,178,United Arab Emirates
2013-08-14,23945395,38401,NR
2013-08-14,23945395,26805,Japan
2013-08-14,23942779,7188,NR
2013-08-14,24024966,3915,Germany
2013-08-14,24024966,4032,Germany
2013-08-14,24024966,2969,Germany
2013-08-14,23942779,7188,NR
2013-08-14,23942779,7188,NR
2013-08-14,23942779,7188,NR
2013-08-14,23942779,7188,NR
2013-08-14,23942779,7188,NR
2013-08-14,24024966,2501,Germany
2013-08-15,23966867,19744,U.S.
2013-08-15,23966867,23564,U.S.
2013-08-15,23966867,10027,U.S.
2013-08-15,23966867,7606,U.S.
2013-08-16,23956247,384,NR
2013-08-16,23956247,301,NR
2013-08-20,23958962,2379,U.S.
2013-08-20,23966204,503,Brazil
2013-08-20,23972371,69395,NR
2013-08-20,23972371,1389,Seychelles
2013-08-20,23972371,19601,NR
2013-08-20,23958962,3318,U.S.
2013-08-20,23958962,4498,U.S.
2013-08-20,23966204,104,Brazil
2013-08-20,23972371,28190,U.S.
2013-08-20,23972371,5266,U.S.
2013-08-20,23958962,2114,U.S.
2013-08-21,23989729,3372,Denmark
2013-08-21,23989729,1435,U.S.
2013-08-22,23990791,1392,Switzerland
2013-08-22,23969696,8423,U.S.
2013-08-22,23969696,1447,U.S.
2013-08-23,23974705,25,U.S.
2013-08-23,23974705,1584,U.S.
2013-08-23,23974705,577,U.S.
2013-08-25,23974872,581,NR
2013-08-25,23974872,20899,NR
2013-08-25,23974872,11244,Sweden
2013-08-27,23979607,1301,Netherlands
2013-08-27,23979607,7125,Netherlands
2013-08-28,23984888,994,NR
2013-08-28,23982368,2310,U.S.
2013-08-28,23984888,4004,NR
2013-08-30,24009623,87,U.S.
2013-08-30,24009623,91,U.S.
2013-08-30,24009623,94,U.S.
2013-08-30,24009623,87,U.S.
2013-08-30,24009623,94,U.S.
2013-08-30,24009623,91,U.S.
2013-08-30,23996088,2937,Germany
2013-09-01,23836404,651,U.S.
2013-09-02,24023788,541,U.S.
2013-09-02,24023788,1015,U.S.
2013-09-02,24023788,541,U.S.
2013-09-02,24023788,1015,U.S.
2013-09-02,24023788,541,U.S.
2013-09-02,24023788,1015,U.S.
2013-09-02,24023788,541,U.S.
2013-09-02,24023788,1015,U.S.
2013-09-03,23999434,2797,NR
2013-09-04,24002674,6236,U.S.
2013-09-04,24023777,2028,Japan
2013-09-08,24080187,25,U.S.
2013-09-08,24080187,2541,U.S.
2013-09-08,24080187,45,U.S.
2013-09-08,24080187,342,U.S.
2013-09-09,24015780,2647,U.S.
2013-09-09,24015780,2322,U.S.
2013-09-10,24023260,1719,Philippines
2013-09-10,24023260,1782,Philippines
2013-09-10,24023261,839,Germany
2013-09-11,24025145,1183,Japan
2013-09-11,24024963,4291,U.K.
2013-09-11,24024963,440,NR
2013-09-11,24025145,23,Japan
2013-09-11,24025145,104,Japan
2013-09-11,24025145,224,Japan
2013-09-11,24025145,120,Japan
2013-09-11,24025145,91,Japan
2013-09-11,24025145,224,Japan
2013-09-12,24029427,2235,Finland
2013-09-12,24026423,13582,U.S.
2013-09-12,24068947,2666,U.K.
2013-09-12,24026423,6219,U.S.
2013-09-12,24029427,1329,U.S.
2013-09-12,24068947,728,U.K.
2013-09-13,24037343,807,U.S.
2013-09-13,24037343,428,U.S.
2013-09-13,24039173,2246,U.S.
2013-09-13,24058526,1617,U.S.
2013-09-16,24045676,1827,Republic of Korea
2013-09-16,24045676,3437,Republic of Korea
2013-09-18,24047820,5584,U.K.
2013-09-18,24047820,1364,Australia
2013-09-18,24057671,733,South Africa
2013-09-18,24057671,733,South Africa
2013-09-18,24049095,1496,China
2013-09-18,24049095,1999,China
2013-09-18,24049095,1496,China
2013-09-18,24049095,1999,China
