Date	PUBMEDID	N	Cleaned Country
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	616	China
2021-02-09	33563976	663	China
2021-02-09	33563976	613	China
2021-02-09	33563976	663	China
2021-02-09	33563976	609	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	616	China
2021-02-09	33563976	613	China
2021-02-09	33563976	663	China
2021-02-09	33563976	596	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	609	China
2021-02-09	33563976	663	China
2021-02-09	33563976	606	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	615	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	617	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-09	33563976	618	China
2021-02-09	33563976	663	China
2021-02-09	33563976	618	China
2021-02-10	33568662	452633	United Kingdom
2021-02-11	33575800	165	United States
2021-02-11	33575800	168	United States
2021-02-11	33575800	165	United States
2021-02-11	33574277	551	Japan
2021-02-11	33575800	176	Nigeria
2021-02-11	33575800	87	Nigeria
2021-02-11	33575800	171	Nigeria
2021-02-11	33575800	166	United States
2021-02-11	33575800	175	Nigeria
2021-02-11	33575800	86	United States
2021-02-11	33575800	84	United States
2021-02-11	33575800	77	United States
2021-02-11	33575800	84	United States
2021-02-11	33575800	177	Nigeria
2021-02-11	33575800	175	Nigeria
2021-02-11	33567813	585	Australia
2021-02-11	33575800	172	Nigeria
2021-02-11	33575800	173	Nigeria
2021-02-13	33580673	69421	Norway
2021-02-15	33589587	593	Japan
2021-02-15	33589590	111	Canada
2021-02-15	33590662	3268	Germany
2021-02-15	33590662	3268	Germany
2021-02-15	33590662	3268	Germany
2021-02-15	33589590	111	Canada
2021-02-15	33590662	3268	Germany
2021-02-15	33589840	408942	United Kingdom
2021-02-15	33590662	3268	Germany
2021-02-16	33592630	1863	Germany
2021-02-16	33669428	90	Brazil
2021-02-16	33607172	490	Denmark
2021-02-16	33591409	18806	Finland
2021-02-16	33591409	18803	Finland
2021-02-16	33594131	6017	United Kingdom
2021-02-16	33593824	313	China
2021-02-16	33593824	849	China
2021-02-16	33594131	6089	United Kingdom
2021-02-16	33594131	5983	United Kingdom
2021-02-17	33625064	154	South Africa
2021-02-17	33625064	160	South Africa
2021-02-17	33600772	3418	United States
2021-02-17	33600772	2051	United States
2021-02-17	33600772	2979	United States
2021-02-17	33625064	314	South Africa
2021-02-18	33603002	5304	United States
2021-02-18	33600456	395	United States
2021-02-18	33665242	123633	United Kingdom
2021-02-18	33610756	84	United States
2021-02-18	33610756	76	United States
2021-02-18	33665242	123633	United Kingdom
2021-02-18	33665242	3099	United States
2021-02-18	33665242	3099	United States
2021-02-18	33603002	6500	United States
2021-02-18	33610756	36	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	1439	Brazil
2021-02-18	33603002	6500	United States
2021-02-18	33603002	1439	Brazil
2021-02-18	33603002	6500	United States
2021-02-18	33603002	2869	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	1317	United States
2021-02-18	33603002	703	United States
2021-02-18	33603002	1439	Brazil
2021-02-18	33603002	6500	United States
2021-02-18	33603002	2869	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	703	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	703	United States
2021-02-18	33603002	1439	Brazil
2021-02-18	33603002	6500	United States
2021-02-18	33603002	2869	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	1317	United States
2021-02-18	33603002	703	United States
2021-02-18	33603002	1439	Brazil
2021-02-18	33603002	6500	United States
2021-02-18	33603002	2869	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	1317	United States
2021-02-18	33603002	1317	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	6500	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	6500	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	1317	United States
2021-02-18	33603002	703	United States
2021-02-18	33603002	2869	United States
2021-02-18	33603002	1439	Brazil
2021-02-18	33603002	5304	United States
2021-02-18	33603002	6500	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	2451	United States
2021-02-18	33603002	1317	United States
2021-02-18	33603002	703	United States
2021-02-18	33600456	681	United States
2021-02-18	33603002	2869	United States
2021-02-18	33603002	6500	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	5304	United States
2021-02-18	33603002	13137	United States
2021-02-18	33603002	6500	United States
2021-02-19	33608531	456327	United Kingdom
2021-02-19	33608531	456327	United Kingdom
2021-02-19	33608531	456327	United Kingdom
2021-02-19	33608531	455321	United Kingdom
2021-02-19	33608531	456327	United Kingdom
2021-02-22	33755393	12	Canada
2021-02-22	33755393	287	Canada
2021-02-22	33692975	6190	Poland
2021-02-22	33755393	12	Canada
2021-02-22	33755393	19	Canada
2021-02-22	33755393	249	Canada
2021-02-22	33755393	47	Canada
2021-02-22	33755393	14	Canada
2021-02-22	33755393	89	Canada
2021-02-22	33755393	18	Canada
2021-02-22	33755393	30	Canada
2021-02-23	33623009	5988	Qatar
2021-02-23	33623009	5989	Qatar
2021-02-23	33623009	6007	Qatar
2021-02-23	33623009	5984	Qatar
2021-02-23	33623009	6007	Qatar
2021-02-23	33623009	5987	Qatar
2021-02-23	33623009	4650	Qatar
2021-02-23	33623009	6017	Qatar
2021-02-23	33623009	6018	Qatar
2021-02-23	33623009	6018	Qatar
2021-02-23	33623009	6012	Qatar
2021-02-23	33623009	6034	Qatar
2021-02-23	33623009	6017	Qatar
2021-02-23	33623009	5996	Qatar
2021-02-23	33623009	6010	Qatar
2021-02-23	33623009	6018	Qatar
2021-02-23	33623009	6020	Qatar
2021-02-23	33623009	6039	Qatar
2021-02-23	33623009	6044	Qatar
2021-02-23	33623009	5344	Qatar
2021-02-23	33623009	6007	Qatar
2021-02-23	33623009	6006	Qatar
2021-02-23	33623009	6007	Qatar
2021-02-23	33619548	1779	United States
2021-02-23	33619548	1022	United States
2021-02-23	33619548	589	United States
2021-02-23	33619548	67	United States
2021-02-23	33623009	5865	Qatar
2021-02-23	33623009	5727	Qatar
2021-02-23	33623009	6018	Qatar
2021-02-23	33623009	5944	Qatar
2021-02-23	33623009	6013	Qatar
2021-02-23	33623009	6018	Qatar
2021-02-23	33623009	5956	Qatar
2021-02-23	33623009	5516	Qatar
2021-02-23	33623009	5925	Qatar
2021-02-23	33623009	5947	Qatar
2021-02-23	33623009	6018	Qatar
2021-02-23	33623009	6017	Qatar
2021-02-23	33623009	6017	Qatar
2021-02-23	33623009	5972	Qatar
2021-02-23	33623009	6013	Qatar
2021-02-23	33623009	6017	Qatar
2021-02-23	33623009	6007	Qatar
2021-02-23	33623009	6006	Qatar
2021-02-23	33623009	5935	Qatar
2021-02-23	33623009	6007	Qatar
2021-02-23	33623009	6010	Qatar
2021-02-23	33623009	6018	Qatar
2021-02-24	33627673	114648	United Kingdom
2021-02-24	33717105	5590	Netherlands
2021-02-25	33632238	20769	Korea, South
2021-02-25	33632238	20767	Korea, South
2021-02-25	33633301	1006	China
2021-02-25	33633301	100	China
2021-02-25	33632238	20766	Korea, South
2021-02-25	33632238	5314	Korea, South
2021-02-25	33632238	5312	Korea, South
2021-02-25	33632238	5312	Korea, South
2021-02-25	33632238	16307	Korea, South
2021-02-25	33632238	16304	Korea, South
2021-02-25	33632238	16302	Korea, South
2021-02-26	33632354	14073	Japan
2021-02-26	33637690	10216	United States
2021-02-26	33637690	10216	United States
2021-02-26	33637690	7185	United States
2021-02-28	34124712	2379	United States
2021-02-28	34124712	498	United States
2021-02-28	34124712	3108	United States
2021-02-28	34124712	2379	United States
2021-02-28	34124712	988	United States
2021-02-28	34124712	2281	United States
2021-02-28	34124712	498	United States
2021-02-28	34124712	3108	United States
2021-02-28	34124712	4032	United States
2021-02-28	34124712	2281	United States
2021-02-28	34124712	988	United States
2021-02-28	34124712	4032	United States
2021-02-28	34124712	3627	United States
2021-02-28	34124712	3627	United States
2021-03-01	33662382	69179	Norway
2021-03-01	33649051	589	Bangladesh
2021-03-01	33662382	405346	United Kingdom
2021-03-01	33649486	405	United Kingdom
2021-03-01	33649486	26742	United Kingdom
2021-03-01	33649182	1577	Japan
2021-03-02	33654129	8155	Korea, South
2021-03-02	33763119	35321	United Kingdom
2021-03-02	33654129	8155	Korea, South
2021-03-02	33763119	9183	United States
2021-03-03	33676726	918	Finland
2021-03-03	33657282	11045	China
2021-03-03	33654092	3662	Japan
2021-03-04	33661925	157	France
2021-03-04	33661925	386	Vietnam
2021-03-04	33661925	538	Vietnam
2021-03-04	33661925	254	South Africa
2021-03-05	33713608	253288	United States
2021-03-05	33713608	253288	United States
2021-03-05	33713608	2915	United States
2021-03-05	33713608	8449	United States
2021-03-05	33713608	11364	United States
2021-03-05	33713608	253288	United States
2021-03-05	33674626	2046	Korea, South
2021-03-06	33583074	4026	United States
2021-03-06	33583074	1852	United States
2021-03-06	33583074	2174	United States
2021-03-09	34604815	3794	United States
2021-03-09	34604815	3794	United States
2021-03-09	33693626	391	Australia
2021-03-09	33693791	337138	United Kingdom
2021-03-10	33713768	727	Peru
2021-03-10	33713768	727	Peru
2021-03-10	33692100	677	Singapore
2021-03-10	33692100	959	Singapore
2021-03-10	33713768	727	Peru
2021-03-11	33704824	485	Germany
2021-03-11	33704824	506	Belgium
