,Broader,parentterm,Year,InitialN,InitialCount,ReplicationN,ReplicationCount,InitialAssociationSum
293,African American or Afro-Caribbean,Lipid or lipoprotein measurement,2010,0.0,0.0,0.0,0.0,0.0
294,African American or Afro-Caribbean,Digestive system disorder,2010,0.0,0.0,0.0,0.0,0.0
295,African American or Afro-Caribbean,Cardiovascular measurement,2010,0.0,0.0,0.0,0.0,0.0
296,African American or Afro-Caribbean,Biological process,2010,0.33787106800700334,13.043478260869565,0.45,14.285714285714285,24.725274725274726
297,African American or Afro-Caribbean,Other measurement,2010,0.38285774917402393,5.64516129032258,0.67,4.225352112676056,1.414677276746242
298,African American or Afro-Caribbean,Immune system disorder,2010,0.01940692439062257,3.8461538461538463,0.21,4.3478260869565215,0.0
299,African American or Afro-Caribbean,Cancer,2010,0.03877129353795415,1.9230769230769231,0.0,0.0,10.69767441860465
300,African American or Afro-Caribbean,Other trait,2010,0.0,0.0,0.0,0.0,0.0
301,African American or Afro-Caribbean,Inflammatory measurement,2010,0.0,0.0,0.0,0.0,0.0
302,African American or Afro-Caribbean,Response to drug,2010,1.9612115929396383,8.333333333333332,0.0,0.0,21.105527638190953
303,African American or Afro-Caribbean,Hematological measurement,2010,0.0,0.0,0.0,0.0,0.0
304,African American or Afro-Caribbean,Body measurement,2010,0.17503150802718526,5.0,1.21,6.666666666666667,0.0
305,African American or Afro-Caribbean,Liver enzyme measurement,2010,,,,,
306,African,All,2010,0.4270955331238508,2.5742574257425743,0.40899170481348235,1.6181229773462782,1.7590618336886994
307,African,Neurological disorder,2010,0.005011254442268261,1.3157894736842104,0.0,0.0,0.0
308,African,Metabolic disorder,2010,0.0,0.0,0.0,0.0,0.0
309,African,Other disease,2010,2.5863756578215025,4.545454545454546,2.95,3.125,10.309278350515463
310,African,Cardiovascular disease,2010,0.3905857109330472,4.545454545454546,0.0,0.0,13.253012048192772
311,African,Lipid or lipoprotein measurement,2010,0.0,0.0,0.0,0.0,0.0
312,African,Digestive system disorder,2010,0.5568837013078329,6.666666666666667,0.0,0.0,1.4184397163120568
313,African,Cardiovascular measurement,2010,0.0,0.0,0.0,0.0,0.0
314,African,Biological process,2010,0.11114826982472016,4.3478260869565215,0.0,0.0,0.0
315,African,Other measurement,2010,0.5131845173848298,2.4193548387096775,0.71,2.8169014084507045,2.2104332449160036
316,African,Immune system disorder,2010,1.3381074367334265,3.8461538461538463,0.0,0.0,3.076923076923077
317,African,Cancer,2010,0.019631034702761594,1.9230769230769231,0.01,2.7027027027027026,0.46511627906976744
318,African,Other trait,2010,0.0,0.0,0.0,0.0,0.0
319,African,Inflammatory measurement,2010,0.0,0.0,0.0,0.0,0.0
320,African,Response to drug,2010,0.2905498656206872,4.166666666666666,0.57,8.333333333333332,0.5025125628140703
321,African,Hematological measurement,2010,0.0,0.0,0.0,0.0,0.0
322,African,Body measurement,2010,0.2798619536154725,5.0,0.0,0.0,0.0
323,African,Liver enzyme measurement,2010,,,,,
324,European,All,2011,81.79220320309996,62.33974358974359,69.19280938240081,57.84061696658098,64.16708605938601
325,European,Neurological disorder,2011,88.254780461113,68.35443037974683,88.03,71.42857142857143,70.81339712918661
326,European,Metabolic disorder,2011,70.83879380173725,47.22222222222222,48.5,45.45454545454545,42.4812030075188
327,European,Other disease,2011,77.74550244021972,56.896551724137936,56.53,47.368421052631575,61.74496644295302
328,European,Cardiovascular disease,2011,89.20322723275721,69.23076923076923,91.13,66.66666666666666,81.63265306122449
329,European,Lipid or lipoprotein measurement,2011,77.60653157584105,67.85714285714286,11.01,30.76923076923077,69.16299559471366
330,European,Digestive system disorder,2011,67.86000705738941,42.857142857142854,59.25,42.857142857142854,54.54545454545454
331,European,Cardiovascular measurement,2011,82.4442301315493,68.0,64.96,56.25,66.85393258426966
332,European,Biological process,2011,93.35696057469374,83.33333333333334,86.0,73.33333333333333,82.66666666666667
333,European,Other measurement,2011,81.51349526842104,67.71653543307087,78.73,66.25,73.24364723467862
334,European,Immune system disorder,2011,87.32761936157354,54.83870967741935,61.1,40.0,75.27173913043478
335,European,Cancer,2011,86.79660742986279,70.83333333333334,61.49,55.769230769230774,76.28865979381443
336,European,Other trait,2011,74.23163703106187,48.275862068965516,41.39,46.666666666666664,41.70854271356784
337,European,Inflammatory measurement,2011,78.40225991726132,46.666666666666664,68.38,50.0,48.92086330935252
338,European,Response to drug,2011,69.166184134337,50.0,66.59,68.75,35.24229074889868
339,European,Hematological measurement,2011,78.67156598871907,50.0,73.94,57.14285714285714,63.78378378378379
340,European,Body measurement,2011,47.90187752935713,55.55555555555556,42.44,33.33333333333333,41.891891891891895
341,European,Liver enzyme measurement,2011,78.59242977273185,62.5,3.36,50.0,54.90196078431373
342,Other/Mixed,All,2011,1.3379396723452692,4.166666666666666,2.6847710283733526,5.912596401028278,3.447408152994464
343,Other/Mixed,Neurological disorder,2011,0.4915778109702894,7.59493670886076,0.14,4.081632653061225,10.526315789473683
344,Other/Mixed,Metabolic disorder,2011,0.0,0.0,0.0,0.0,0.0
345,Other/Mixed,Other disease,2011,1.84803250903596,6.896551724137931,0.28,5.263157894736842,1.006711409395973
346,Other/Mixed,Cardiovascular disease,2011,0.0012420076805754968,2.564102564102564,0.16,3.7037037037037033,0.0
347,Other/Mixed,Lipid or lipoprotein measurement,2011,0.6972260476096793,3.571428571428571,8.65,7.6923076923076925,0.0
348,Other/Mixed,Digestive system disorder,2011,0.0,0.0,0.0,0.0,0.0
349,Other/Mixed,Cardiovascular measurement,2011,0.44853832699254037,4.0,0.23,6.25,0.0
350,Other/Mixed,Biological process,2011,0.0,0.0,1.13,6.666666666666667,0.0
351,Other/Mixed,Other measurement,2011,2.3765661790720656,3.149606299212598,2.23,7.5,5.23168908819133
352,Other/Mixed,Immune system disorder,2011,0.0,0.0,0.26,4.0,0.0
353,Other/Mixed,Cancer,2011,0.0,0.0,14.98,9.615384615384617,0.0
354,Other/Mixed,Other trait,2011,0.07131250073066087,10.344827586206897,0.73,6.666666666666667,10.552763819095476
355,Other/Mixed,Inflammatory measurement,2011,1.1861887994858955,6.666666666666667,0.0,0.0,0.0
356,Other/Mixed,Response to drug,2011,3.590040532715692,5.88235294117647,0.42,6.25,0.4405286343612335
357,Other/Mixed,Hematological measurement,2011,0.0,0.0,0.0,0.0,0.0
358,Other/Mixed,Body measurement,2011,35.737742984143836,22.22222222222222,2.85,16.666666666666664,44.5945945945946
359,Other/Mixed,Liver enzyme measurement,2011,0.7146746254209603,6.25,0.0,0.0,0.0
360,Asian,All,2011,11.82807585057627,20.673076923076923,23.140551911056303,23.65038560411311,18.193256165072974
361,Asian,Neurological disorder,2011,9.899880211183246,15.18987341772152,11.06,18.367346938775512,7.177033492822966
362,Asian,Metabolic disorder,2011,22.202648683889915,38.88888888888889,48.33,27.27272727272727,52.255639097744364
363,Asian,Other disease,2011,16.704784464274773,24.137931034482758,37.99,28.947368421052634,16.10738255033557
364,Asian,Cardiovascular disease,2011,6.605245246836606,17.94871794871795,5.7,18.51851851851852,12.755102040816327
365,Asian,Lipid or lipoprotein measurement,2011,15.59472752311627,14.285714285714285,71.8,30.76923076923077,15.418502202643172
366,Asian,Digestive system disorder,2011,31.17762165976967,42.857142857142854,40.75,57.14285714285714,39.39393939393939
367,Asian,Cardiovascular measurement,2011,13.102027281862801,12.0,30.24,18.75,19.662921348314608
368,Asian,Biological process,2011,6.379885719136475,12.5,10.71,13.333333333333334,8.0
369,Asian,Other measurement,2011,8.725462686202984,14.960629921259844,11.43,10.0,9.715994020926756
370,Asian,Immune system disorder,2011,12.307016098016591,41.935483870967744,38.64,56.00000000000001,22.282608695652172
371,Asian,Cancer,2011,10.01210760827465,25.0,22.1,26.923076923076923,22.68041237113402
372,Asian,Other trait,2011,22.64581068284642,24.137931034482758,56.88,40.0,18.592964824120603
373,Asian,Inflammatory measurement,2011,7.030779323363635,13.333333333333334,26.54,25.0,16.546762589928058
374,Asian,Response to drug,2011,18.87666473653735,20.588235294117645,32.2,18.75,20.26431718061674
375,Asian,Hematological measurement,2011,6.860611167021633,8.333333333333332,22.25,28.57142857142857,10.81081081081081
376,Asian,Body measurement,2011,0.0,0.0,0.0,0.0,0.0
377,Asian,Liver enzyme measurement,2011,20.692895601847184,31.25,96.64,50.0,45.09803921568628
378,Hispanic or Latin American,All,2011,0.23361622279892677,1.4423076923076923,0.6625732319216012,2.827763496143959,0.40261701056869653
379,Hispanic or Latin American,Neurological disorder,2011,0.0,0.0,0.09,2.0408163265306123,0.0
380,Hispanic or Latin American,Metabolic disorder,2011,1.2700116563164723,5.555555555555555,0.76,9.090909090909092,2.2556390977443606
381,Hispanic or Latin American,Other disease,2011,0.8617344959261604,1.7241379310344827,3.34,7.894736842105263,2.348993288590604
382,Hispanic or Latin American,Cardiovascular disease,2011,0.0,0.0,0.0,0.0,0.0
383,Hispanic or Latin American,Lipid or lipoprotein measurement,2011,0.024788510722014555,3.571428571428571,1.12,7.6923076923076925,0.0
384,Hispanic or Latin American,Digestive system disorder,2011,0.3175825233375036,7.142857142857142,0.0,0.0,3.0303030303030303
385,Hispanic or Latin American,Cardiovascular measurement,2011,0.0,0.0,0.0,0.0,0.0
386,Hispanic or Latin American,Biological process,2011,0.0,0.0,0.0,0.0,0.0
387,Hispanic or Latin American,Other measurement,2011,0.44682616174802053,3.149606299212598,0.83,3.75,0.29895366218236175
388,Hispanic or Latin American,Immune system disorder,2011,0.0,0.0,0.0,0.0,0.0
389,Hispanic or Latin American,Cancer,2011,0.0,0.0,0.0,0.0,0.0
390,Hispanic or Latin American,Other trait,2011,0.0,0.0,0.0,0.0,0.0
391,Hispanic or Latin American,Inflammatory measurement,2011,0.0,0.0,4.54,12.5,0.0
392,Hispanic or Latin American,Response to drug,2011,0.0,0.0,0.0,0.0,0.0
393,Hispanic or Latin American,Hematological measurement,2011,0.0,0.0,3.81,14.285714285714285,0.0
394,Hispanic or Latin American,Body measurement,2011,0.0,0.0,0.0,0.0,0.0
395,Hispanic or Latin American,Liver enzyme measurement,2011,0.0,0.0,0.0,0.0,0.0
396,African American or Afro-Caribbean,All,2011,4.618718991273734,8.814102564102564,4.104718652162262,7.455012853470437,9.335681932561652
397,African American or Afro-Caribbean,Neurological disorder,2011,1.0275218503675,7.59493670886076,0.67,4.081632653061225,11.24401913875598
398,African American or Afro-Caribbean,Metabolic disorder,2011,5.688545858056358,8.333333333333332,2.41,18.181818181818183,3.007518796992481
399,African American or Afro-Caribbean,Other disease,2011,2.124726879173388,5.172413793103448,1.84,7.894736842105263,11.073825503355705
400,African American or Afro-Caribbean,Cardiovascular disease,2011,4.190285512725611,10.256410256410255,3.02,11.11111111111111,5.612244897959184
401,African American or Afro-Caribbean,Lipid or lipoprotein measurement,2011,6.076726342710997,10.714285714285714,6.28,15.384615384615385,15.418502202643172
402,African American or Afro-Caribbean,Digestive system disorder,2011,0.6447887595034164,7.142857142857142,0.0,0.0,3.0303030303030303
403,African American or Afro-Caribbean,Cardiovascular measurement,2011,4.005204259595354,16.0,4.18,12.5,13.48314606741573
404,African American or Afro-Caribbean,Biological process,2011,0.0,0.0,2.16,6.666666666666667,0.0
405,African American or Afro-Caribbean,Other measurement,2011,6.8872229067795585,10.236220472440944,6.48,10.0,9.417040358744394
406,African American or Afro-Caribbean,Immune system disorder,2011,0.0,0.0,0.0,0.0,0.0
407,African American or Afro-Caribbean,Cancer,2011,3.191284961862559,4.166666666666666,0.94,3.8461538461538463,1.0309278350515463
408,African American or Afro-Caribbean,Other trait,2011,3.0512397853610636,17.24137931034483,1.0,6.666666666666667,29.145728643216078
409,African American or Afro-Caribbean,Inflammatory measurement,2011,12.385364090343137,26.666666666666668,0.0,0.0,31.654676258992804
410,African American or Afro-Caribbean,Response to drug,2011,3.343949044585987,8.823529411764707,0.0,0.0,9.691629955947137
411,African American or Afro-Caribbean,Hematological measurement,2011,13.12831074808279,16.666666666666664,0.0,0.0,7.027027027027027
412,African American or Afro-Caribbean,Body measurement,2011,16.36037948649904,22.22222222222222,54.71,50.0,13.513513513513514
413,African American or Afro-Caribbean,Liver enzyme measurement,2011,0.0,0.0,0.0,0.0,0.0
414,African,All,2011,0.18944605990584124,2.564102564102564,0.21457579408567126,2.313624678663239,4.453950679416206
415,African,Neurological disorder,2011,0.32623966636596224,1.2658227848101267,0.0,0.0,0.23923444976076555
416,African,Metabolic disorder,2011,0.0,0.0,0.0,0.0,0.0
417,African,Other disease,2011,0.7152192113699946,5.172413793103448,0.02,2.631578947368421,7.718120805369128
418,African,Cardiovascular disease,2011,0.0,0.0,0.0,0.0,0.0
419,African,Lipid or lipoprotein measurement,2011,0.0,0.0,1.14,7.6923076923076925,0.0
420,African,Digestive system disorder,2011,0.0,0.0,0.0,0.0,0.0
421,African,Cardiovascular measurement,2011,0.0,0.0,0.39,6.25,0.0
422,African,Biological process,2011,0.26315370616978717,4.166666666666666,0.0,0.0,9.333333333333334
423,African,Other measurement,2011,0.05042679777634088,0.7874015748031495,0.3,2.5,2.092675635276532
424,African,Immune system disorder,2011,0.3653645404098676,3.225806451612903,0.0,0.0,2.4456521739130435
425,African,Cancer,2011,0.0,0.0,0.5,3.8461538461538463,0.0
426,African,Other trait,2011,0.0,0.0,0.0,0.0,0.0
427,African,Inflammatory measurement,2011,0.9954078695460084,6.666666666666667,0.54,12.5,2.877697841726619
428,African,Response to drug,2011,5.023161551823972,14.705882352941178,0.8,6.25,34.36123348017621
429,African,Hematological measurement,2011,1.3395120961765004,25.0,0.0,0.0,18.37837837837838
430,African,Body measurement,2011,0.0,0.0,0.0,0.0,0.0
431,African,Liver enzyme measurement,2011,0.0,0.0,0.0,0.0,0.0
432,European,All,2012,76.19092981103287,58.115942028985515,66.95252583838648,54.347826086956516,30.59516209122508
433,European,Neurological disorder,2012,86.56093758834315,74.64788732394366,57.21,55.55555555555556,84.93975903614458
434,European,Metabolic disorder,2012,91.2087501222325,50.0,67.18,42.10526315789473,18.272425249169437
435,European,Other disease,2012,88.86860588127679,68.57142857142857,73.75,51.515151515151516,82.6086956521739
436,European,Cardiovascular disease,2012,85.6328029626894,48.0,81.88,55.00000000000001,49.56521739130435
437,European,Lipid or lipoprotein measurement,2012,96.0902901711944,75.0,100.0,100.0,12.258064516129032
438,European,Digestive system disorder,2012,80.91794544495934,66.66666666666666,68.45,64.70588235294117,90.12738853503186
439,European,Cardiovascular measurement,2012,36.14689110603873,52.38095238095239,36.41,50.0,9.13081650570676
440,European,Biological process,2012,20.99062557853813,47.82608695652174,12.39,33.33333333333333,9.280303030303031
441,European,Other measurement,2012,74.00054153835092,55.97826086956522,73.94,55.55555555555556,46.56432748538012
442,European,Immune system disorder,2012,83.94535081457234,65.51724137931035,48.82,47.61904761904761,75.78288100208769
443,European,Cancer,2012,78.44643507530726,50.90909090909091,57.24,45.0,61.51419558359621
444,European,Other trait,2012,93.47522431875754,75.75757575757575,88.7,71.42857142857143,87.61904761904762
445,European,Inflammatory measurement,2012,39.191627571273905,50.0,47.4,40.0,6.628242074927954
446,European,Response to drug,2012,87.10246959899362,50.74626865671642,78.79,61.111111111111114,45.97701149425287
447,European,Hematological measurement,2012,60.62102823322129,62.96296296296296,100.0,100.0,58.21917808219178
448,European,Body measurement,2012,66.77860863881894,35.0,67.91,69.23076923076923,14.69622331691297
449,European,Liver enzyme measurement,2012,,,,,
450,Other/Mixed,All,2012,1.8901335031137463,4.057971014492753,4.257505007065967,4.891304347826087,2.9651698943037528
451,Other/Mixed,Neurological disorder,2012,1.549589280089171,4.225352112676056,34.88,8.333333333333332,4.518072289156627
452,Other/Mixed,Metabolic disorder,2012,0.26689828529355936,4.166666666666666,0.0,0.0,0.08305647840531562
453,Other/Mixed,Other disease,2012,0.6013315197938292,5.714285714285714,0.1,3.0303030303030303,7.391304347826087
454,Other/Mixed,Cardiovascular disease,2012,3.0150083607751412,16.0,1.98,10.0,7.82608695652174
455,Other/Mixed,Lipid or lipoprotein measurement,2012,0.0,0.0,0.0,0.0,0.0
456,Other/Mixed,Digestive system disorder,2012,0.0,0.0,0.0,0.0,0.0
457,Other/Mixed,Cardiovascular measurement,2012,0.0,0.0,0.0,0.0,0.0
458,Other/Mixed,Biological process,2012,2.354544995539997,17.391304347826086,2.17,22.22222222222222,13.194444444444445
459,Other/Mixed,Other measurement,2012,4.244615794269356,3.260869565217391,3.37,4.444444444444445,3.252923976608187
460,Other/Mixed,Immune system disorder,2012,0.33575354471006796,3.4482758620689653,0.35,9.523809523809524,6.471816283924843
461,Other/Mixed,Cancer,2012,0.3577898442911928,3.6363636363636362,0.3,3.3333333333333335,3.1545741324921135
462,Other/Mixed,Other trait,2012,1.0748360519898672,6.0606060606060606,0.0,0.0,5.714285714285714
463,Other/Mixed,Inflammatory measurement,2012,0.0,0.0,0.0,0.0,0.0
464,Other/Mixed,Response to drug,2012,2.0193771931760502,4.477611940298507,14.53,5.555555555555555,2.7298850574712645
465,Other/Mixed,Hematological measurement,2012,0.0,0.0,0.0,0.0,0.0
466,Other/Mixed,Body measurement,2012,0.0,0.0,0.27,7.6923076923076925,0.0
467,Other/Mixed,Liver enzyme measurement,2012,,,,,
468,Asian,All,2012,12.445157490023291,18.26086956521739,26.29850532052212,29.891304347826086,5.192594168972121
469,Asian,Neurological disorder,2012,10.63671682538144,12.676056338028168,6.26,19.444444444444446,7.228915662650602
470,Asian,Metabolic disorder,2012,7.716466588821333,37.5,30.75,52.63157894736842,2.4916943521594686
471,Asian,Other disease,2012,9.266948242537046,22.857142857142858,20.74,30.303030303030305,9.565217391304348
472,Asian,Cardiovascular disease,2012,11.154197314293334,28.000000000000004,16.06,30.0,20.869565217391305
473,Asian,Lipid or lipoprotein measurement,2012,0.0,0.0,0.0,0.0,0.0
474,Asian,Digestive system disorder,2012,17.217304437106307,18.51851851851852,27.7,23.52941176470588,7.643312101910828
475,Asian,Cardiovascular measurement,2012,22.864424961486655,14.285714285714285,63.59,50.0,0.9657594381035997
476,Asian,Biological process,2012,20.71292727670532,17.391304347826086,85.45,44.44444444444444,6.0606060606060606
477,Asian,Other measurement,2012,13.274543091060458,16.847826086956523,19.81,25.555555555555554,5.445906432748538
478,Asian,Immune system disorder,2012,15.60368893609365,27.586206896551722,50.6,38.095238095238095,17.745302713987474
479,Asian,Cancer,2012,18.43224726777582,40.0,38.62,45.0,31.230283911671926
480,Asian,Other trait,2012,4.69313509631699,12.121212121212121,9.68,14.285714285714285,4.444444444444445
481,Asian,Inflammatory measurement,2012,0.0,0.0,0.0,0.0,0.0
482,Asian,Response to drug,2012,2.8624395842069257,13.432835820895523,4.82,22.22222222222222,9.339080459770114
483,Asian,Hematological measurement,2012,8.328843045185128,7.4074074074074066,0.0,0.0,19.52054794520548
484,Asian,Body measurement,2012,10.598796639818534,12.5,31.83,23.076923076923077,2.6272577996715927
485,Asian,Liver enzyme measurement,2012,,,,,
486,Hispanic or Latin American,All,2012,1.7102442422272905,5.797101449275362,0.450767967577015,2.989130434782609,55.67141945094701
487,Hispanic or Latin American,Neurological disorder,2012,0.039981584239986434,1.4084507042253522,0.17,2.7777777777777777,0.30120481927710846
488,Hispanic or Latin American,Metabolic disorder,2012,0.23439881736449447,4.166666666666666,0.0,0.0,78.82059800664452
489,Hispanic or Latin American,Other disease,2012,0.0,0.0,1.64,9.090909090909092,0.0
490,Hispanic or Latin American,Cardiovascular disease,2012,0.0,0.0,0.0,0.0,0.0
491,Hispanic or Latin American,Lipid or lipoprotein measurement,2012,1.5037345495406174,12.5,0.0,0.0,87.55760368663594
492,Hispanic or Latin American,Digestive system disorder,2012,0.05272358964397702,3.7037037037037033,0.0,0.0,0.3184713375796179
493,Hispanic or Latin American,Cardiovascular measurement,2012,0.6573481848317914,4.761904761904762,0.0,0.0,83.3187006145742
494,Hispanic or Latin American,Biological process,2012,1.4002726492417996,8.695652173913043,0.0,0.0,65.53030303030303
495,Hispanic or Latin American,Other measurement,2012,2.141267357034437,8.152173913043478,0.68,5.555555555555555,37.53654970760234
496,Hispanic or Latin American,Immune system disorder,2012,0.0,0.0,0.0,0.0,0.0
497,Hispanic or Latin American,Cancer,2012,0.49990597006753495,1.8181818181818181,0.3,1.6666666666666667,2.5236593059936907
498,Hispanic or Latin American,Other trait,2012,0.0,0.0,0.0,0.0,0.0
499,Hispanic or Latin American,Inflammatory measurement,2012,19.681522915914833,25.0,23.86,20.0,92.21902017291066
500,Hispanic or Latin American,Response to drug,2012,1.065966321643751,2.9850746268656714,0.0,0.0,5.459770114942529
501,Hispanic or Latin American,Hematological measurement,2012,0.0,0.0,0.0,0.0,0.0
502,Hispanic or Latin American,Body measurement,2012,6.853962822706215,27.500000000000004,0.0,0.0,80.29556650246306
503,Hispanic or Latin American,Liver enzyme measurement,2012,,,,,
504,African American or Afro-Caribbean,All,2012,7.575908304107107,12.608695652173912,1.3465877548306886,5.978260869565218,5.377030573880968
505,African American or Afro-Caribbean,Neurological disorder,2012,1.1776393903414184,5.633802816901409,1.48,13.88888888888889,3.0120481927710845
506,African American or Afro-Caribbean,Metabolic disorder,2012,0.5734861862881007,4.166666666666666,2.07,5.263157894736842,0.33222591362126247
507,African American or Afro-Caribbean,Other disease,2012,0.0,0.0,0.69,3.0303030303030303,0.0
508,African American or Afro-Caribbean,Cardiovascular disease,2012,0.19799136224212394,8.0,0.08,5.0,21.73913043478261
509,African American or Afro-Caribbean,Lipid or lipoprotein measurement,2012,2.4059752792649878,12.5,0.0,0.0,0.18433179723502305
510,African American or Afro-Caribbean,Digestive system disorder,2012,0.6171434914116047,7.4074074074074066,1.05,5.88235294117647,0.6369426751592357
511,African American or Afro-Caribbean,Cardiovascular measurement,2012,40.33133574764282,28.57142857142857,0.0,0.0,6.584723441615452
512,African American or Afro-Caribbean,Biological process,2012,54.54162949997475,8.695652173913043,0.0,0.0,5.934343434343434
513,African American or Afro-Caribbean,Other measurement,2012,6.155729352165086,14.673913043478262,1.2,6.666666666666667,7.163742690058479
514,African American or Afro-Caribbean,Immune system disorder,2012,0.0,0.0,0.0,0.0,0.0
515,African American or Afro-Caribbean,Cancer,2012,2.2636218425581855,3.6363636363636362,3.54,5.0,1.5772870662460567
516,African American or Afro-Caribbean,Other trait,2012,0.7568045329355967,6.0606060606060606,0.06,7.142857142857142,2.2222222222222223
517,African American or Afro-Caribbean,Inflammatory measurement,2012,41.12684951281126,25.0,25.47,20.0,1.1527377521613833
518,African American or Afro-Caribbean,Response to drug,2012,6.37593520337225,25.37313432835821,1.86,11.11111111111111,33.33333333333333
519,African American or Afro-Caribbean,Hematological measurement,2012,31.050128721593584,29.629629629629626,0.0,0.0,22.26027397260274
520,African American or Afro-Caribbean,Body measurement,2012,15.768631898656313,25.0,0.0,0.0,2.380952380952381
521,African American or Afro-Caribbean,Liver enzyme measurement,2012,,,,,
522,African,All,2012,0.18762664949569308,1.1594202898550725,0.6941081116177289,1.9021739130434785,0.19862382067106477
523,African,Neurological disorder,2012,0.03513533160483656,1.4084507042253522,0.0,0.0,0.0
524,African,Metabolic disorder,2012,0.0,0.0,0.0,0.0,0.0
525,African,Other disease,2012,1.263114356392329,2.857142857142857,3.08,3.0303030303030303,0.43478260869565216
526,African,Cardiovascular disease,2012,0.0,0.0,0.0,0.0,0.0
527,African,Lipid or lipoprotein measurement,2012,0.0,0.0,0.0,0.0,0.0
528,African,Digestive system disorder,2012,1.1948830368787635,3.7037037037037033,2.8,5.88235294117647,1.2738853503184715
529,African,Cardiovascular measurement,2012,0.0,0.0,0.0,0.0,0.0
530,African,Biological process,2012,0.0,0.0,0.0,0.0,0.0
531,African,Other measurement,2012,0.18330286711974625,1.0869565217391304,1.01,2.2222222222222223,0.03654970760233918
532,African,Immune system disorder,2012,0.11520670462393862,3.4482758620689653,0.23,4.761904761904762,0.0
533,African,Cancer,2012,0.0,0.0,0.0,0.0,0.0
534,African,Other trait,2012,0.0,0.0,1.57,7.142857142857142,0.0
535,African,Inflammatory measurement,2012,0.0,0.0,3.27,20.0,0.0
536,African,Response to drug,2012,0.5738120986074022,2.9850746268656714,0.0,0.0,3.1609195402298855
537,African,Hematological measurement,2012,0.0,0.0,0.0,0.0,0.0
538,African,Body measurement,2012,0.0,0.0,0.0,0.0,0.0
539,African,Liver enzyme measurement,2012,,,,,
540,European,All,2013,87.32818044438798,58.764186633039095,77.5104325681713,50.65217391304348,65.31339850488787
541,European,Neurological disorder,2013,90.19122989832991,65.93406593406593,88.25,68.08510638297872,74.1122565864834
542,European,Metabolic disorder,2013,88.15025015745412,52.63157894736842,54.74,28.000000000000004,70.33492822966507
543,European,Other disease,2013,91.74494447102673,46.15384615384615,58.5,51.515151515151516,44.35028248587571
544,European,Cardiovascular disease,2013,94.67320625531742,61.29032258064516,70.25,45.0,73.87387387387388
545,European,Lipid or lipoprotein measurement,2013,93.29959107572995,59.25925925925925,88.56,43.75,73.82297551789078
546,European,Digestive system disorder,2013,89.63305539614488,57.14285714285714,26.59,28.57142857142857,83.33333333333334
547,European,Cardiovascular measurement,2013,74.80320199459331,51.61290322580645,75.9,50.0,38.74458874458874
548,European,Biological process,2013,94.35764072421789,71.73913043478261,83.16,44.44444444444444,79.62962962962963
549,European,Other measurement,2013,84.77563918225424,60.0,81.85,52.0,65.80623533355681
550,European,Immune system disorder,2013,92.0855693141122,63.33333333333333,60.58,47.368421052631575,66.5432098765432
551,European,Cancer,2013,88.89896656405222,68.25396825396825,84.69,52.85714285714286,81.14942528735632
552,European,Other trait,2013,91.33139654312292,71.11111111111111,86.55,70.37037037037037,48.93617021276596
553,European,Inflammatory measurement,2013,,,,,
554,European,Response to drug,2013,71.04884326242166,29.629629629629626,57.38,36.36363636363637,36.0
555,European,Hematological measurement,2013,84.01609556909334,61.53846153846154,49.68,25.0,70.0
556,European,Body measurement,2013,70.08737922240195,50.0,85.28,58.82352941176471,75.0
557,European,Liver enzyme measurement,2013,51.9364448857994,50.0,8.57,66.66666666666666,56.60377358490566
558,Other/Mixed,All,2013,0.3211243080780058,4.16141235813367,1.1047238721830737,6.304347826086956,2.415181138585394
559,Other/Mixed,Neurological disorder,2013,0.009387820242018006,2.197802197802198,0.09,2.127659574468085,0.11454753722794961
560,Other/Mixed,Metabolic disorder,2013,0.24013228505447795,10.526315789473683,1.94,16.0,1.4354066985645932
561,Other/Mixed,Other disease,2013,0.5792137802513284,9.615384615384617,0.51,6.0606060606060606,24.01129943502825
562,Other/Mixed,Cardiovascular disease,2013,0.998916258153385,9.67741935483871,1.92,10.0,3.303303303303303
563,Other/Mixed,Lipid or lipoprotein measurement,2013,0.0,0.0,0.0,0.0,0.0
564,Other/Mixed,Digestive system disorder,2013,0.6194511021841137,10.714285714285714,3.45,28.57142857142857,1.9047619047619049
565,Other/Mixed,Cardiovascular measurement,2013,0.0,0.0,0.0,0.0,0.0
566,Other/Mixed,Biological process,2013,0.3855071850927825,6.521739130434782,1.18,14.814814814814813,1.4814814814814816
567,Other/Mixed,Other measurement,2013,0.24073578056728195,2.2222222222222223,0.05,1.0,2.3466309084813943
568,Other/Mixed,Immune system disorder,2013,0.0,0.0,0.0,0.0,0.0
569,Other/Mixed,Cancer,2013,1.3100681310121483,4.761904761904762,2.96,10.0,0.22988505747126436
570,Other/Mixed,Other trait,2013,0.11281639946135061,2.2222222222222223,6.43,7.4074074074074066,0.303951367781155
571,Other/Mixed,Inflammatory measurement,2013,,,,,
572,Other/Mixed,Response to drug,2013,1.0222332087653225,3.7037037037037033,0.56,9.090909090909092,0.8
573,Other/Mixed,Hematological measurement,2013,0.7697593593487769,15.384615384615385,0.0,0.0,9.230769230769232
574,Other/Mixed,Body measurement,2013,0.14320721399208652,7.6923076923076925,0.0,0.0,4.870129870129871
575,Other/Mixed,Liver enzyme measurement,2013,0.0,0.0,0.0,0.0,0.0
